Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMM0564,CAE19023.1,None,conserved hypothetical protein,SynWH8103_01738,CRY92464.1,None,conserved hypothetical protein,1.27989E-43,,,,,,,,,,
PMM0565,CAE19024.1,dnaA,chromosomal replication initiator protein DnaA,SynWH8103_01735,CRY92462.1,dnaA,chromosomal replication initiator protein,0.00000E+00,,,,,,,,,,
PMM0566,CAE19025.1,None,conserved hypothetical protein,SynWH8103_01734,CRY92460.1,None,"putative Glutathione S-transferase, N-terminal domain",3.45164E-139,,,,,,,,,,
PMM0567,CAE19026.1,gshR,probable glutathione reductase (NADPH),SynWH8103_01732,CRY92458.1,gor,glutathione reductase,1.17164E-143,SynWH8103_01858,CRY92583.1,lpdA,dihydrolipoamide dehydrogenase,3.25754E-73,,,,,
PMM0568,CAE19027.1,None,putative CaCA family sodium/calcium exchanger,SynWH8103_01724,CRY92450.1,None,"putative CaCA family, sodium/calcium exchanger",1.53465E-112,SynWH8103_01724,CRY92450.1,None,"putative CaCA family, sodium/calcium exchanger",3.54438E-14,,,,,
PMM0569,CAE19028.1,pyrC,Dihydroorotase,SynWH8103_01722,CRY92448.1,pyrC,"dihydroorotase, homodimeric type",5.14605E-137,,,,,,,,,,
PMM0570,CAE19029.1,ndhL,NADH dehydrogenase subunit NdhL (ndhL),SynWH8103_01719,CRY92446.1,ndhL,NADH dehydrogenase I subunit NdhL,4.11286E-22,,,,,,,,,,
PMM0571,CAE19030.1,None,conserved hypothetical protein,SynWH8103_01718,CRY92445.1,None,conserved hypothetical protein,7.29797E-22,,,,,,,,,,
PMM0572,CAE19031.1,trpA,Tryptophan synthase alpha chain,SynWH8103_01717,CRY92444.1,trpA,"tryptophan synthase, alpha subunit",1.91084E-113,,,,,,,,,,
PMM0573,CAE19032.1,None,conserved hypothetical protein,SynWH8103_01716,CRY92443.1,None,AbrB-like transcriptional regulator family protein,6.44142E-40,SynWH8103_02419,CRY93108.1,None,AbrB-like transcriptional regulator family protein,3.90646E-34,,,,,
PMM0574,CAE19033.1,None,conserved hypothetical protein,SynWH8103_01714,CRY92442.1,None,conserved hypothetical protein,1.99738E-14,,,,,,,,,,
PMM0575,CAE19034.1,None,conserved hypothetical,SynWH8103_01709,CRY92436.1,None,conserved hypothetical protein,7.59759E-15,,,,,,,,,,
PMM0576,CAE19035.1,None,conserved hypothetical protein,SynWH8103_01708,CRY92435.1,None,conserved hypothetical protein,2.56411E-40,,,,,,,,,,
PMM0577,CAE19036.1,None,"Putative type II alternative sigma factor, sigma70 family",SynWH8103_01707,CRY92434.1,rpoD7,"RNA polymerase sigma factor, type II",0.00000E+00,SynWH8103_01848,CRY92573.1,rpoD6,"RNA polymerase sigma factor, type II",7.44416E-77,SynWH8103_02886,CRY93563.1,rpoD4,"RNA polymerase sigma factor, type II",1.85924E-69
PMM0578,CAE19037.1,None,Phosphoribosyl-AMP cyclohydrolase,SynWH8103_01704,CRY92430.1,hisE,phosphoribosyl-ATP diphosphatase,2.39962E-93,,,,,,,,,,
PMM0579,CAE19038.1,None,conserved hypothetical protein,SynWH8103_01702,CRY92429.1,None,6-pyruvoyl tetrahydropterin synthase family protein,5.80563E-57,,,,,,,,,,
PMM0580,CAE19039.1,clpB1,"ATP-dependent Clp protease, Hsp 100, ATP-binding subunit ClpB",SynWH8103_01701,CRY92428.1,clpB1,ATP-dependent Clp protease ATP-binding subunit ClpB,0.00000E+00,SynWH8103_01072,CRY91806.1,clpC,ATP-dependent Clp protease ATP-binding subunit ClpC,0.00000E+00,SynWH8103_02694,CRY93373.1,clpB2,ATP-dependent Clp protease ATP-binding subunit ClpB,0.00000E+00
PMM0581,CAE19040.1,petE,plastocyanin,SynWH8103_01695,CRY92422.1,petE,plastocyanin,1.81545E-61,,,,,,,,,,
PMM0582,CAE19041.1,None,conserved hypothetical protein,SynWH8103_01694,CRY92421.1,None,NAD dependent epimerase/dehydratase family protein,2.90743E-111,,,,,,,,,,
PMM0583,CAE19042.1,hemE,Uroporphyrinogen decarboxylase (URO-D),SynWH8103_01693,CRY92420.1,hemE,uroporphyrinogen decarboxylase,0.00000E+00,,,,,,,,,,
PMM0584,CAE19043.1,glgB,"1,4-alpha-glucan branching enzyme",SynWH8103_01692,CRY92419.1,glgB,"1,4-alpha-glucan branching enzyme",0.00000E+00,,,,,,,,,,
PMM0585,CAE19044.1,None,conserved hypothetical protein,SynWH8103_01689,CRY92416.1,None,hydrolase CocE/NonD family protein,0.00000E+00,,,,,,,,,,
PMM0586,CAE19045.1,None,conserved hypothetical,SynWH8103_01688,CRY92415.1,None,conserved hypothetical protein,1.04040E-16,,,,,,,,,,
PMM0587,CAE19046.1,None,conserved hypothetical,SynWH8103_01687,CRY92414.1,None,conserved hypothetical protein,2.56001E-23,,,,,,,,,,
PMM0588,CAE19047.1,None,conserved hypothetical protein,SynWH8103_01686,CRY92413.1,None,conserved hypothetical protein,9.80533E-39,,,,,,,,,,
PMM0589,CAE19048.1,None,conserved hypothetical,SynWH8103_01685,CRY92412.1,None,uncharacterized conserved membrane protein,2.07148E-79,,,,,,,,,,
PMM0590,CAE19049.1,proA,Gamma-glutamyl phosphate reductase,SynWH8103_01683,CRY92410.1,proA,glutamate-5-semialdehyde dehydrogenase,0.00000E+00,,,,,,,,,,
PMM0591,CAE19050.1,folB,Possible dihydroneopterin aldolase,SynWH8103_01682,CRY92409.1,folB,dihydroneopterin aldolase,1.37642E-27,,,,,,,,,,
PMM0592,CAE19051.1,None,lipase family protein,SynWH8103_01681,CRY92408.1,None,lipase family protein,1.53066E-51,,,,,,,,,,
PMM0593,CAE19052.1,None,Peptidase family M3,SynWH8103_01680,CRY92407.1,None,peptidase M3 family protein,0.00000E+00,,,,,,,,,,
PMM0594,CAE19053.1,ndhD,putative NADH Dehydrogenase (complex I) subunit (chain 4),SynWH8103_01679,CRY92406.1,ndhD2,NADH dehydrogenase I subunit NdhD (chain 4),0.00000E+00,SynWH8103_02600,CRY93279.1,ndhD1,NADH dehydrogenase I subunit NdhD (chain 4),1.08654E-169,SynWH8103_01961,CRY92680.1,ndhD4,NADH dehydrogenase I subunit NdhD (chain 4),3.53766E-96
PMM0595,CAE19054.1,thrB,Homoserine kinase:GHMP kinases putative ATP-binding domain,SynWH8103_01678,CRY92405.1,thrB,homoserine kinase,1.25181E-176,,,,,,,,,,
PMM0596,CAE19055.1,None,Putative glucokinase,SynWH8103_01677,CRY92404.1,glk,glucokinase,1.66769E-103,,,,,,,,,,
PMM0597,CAE19056.1,thrS,Threonyl-tRNA synthetase,SynWH8103_01675,CRY92402.1,thrS,Threonyl-tRNA synthetase,6.54169E-164,,,,,,,,,,
PMM0598,CAE19057.1,trpS,Tryptophanyl-tRNA synthetase,SynWH8103_01672,CRY92399.1,trpS,tryptophan--tRNA ligase,4.68121E-165,,,,,,,,,,
PMM0599,CAE19058.1,None,conserved hypothetical protein,SynWH8103_01671,CRY92398.1,None,Conserved hypothetical protein,2.57761E-18,,,,,,,,,,
PMM0600,CAE19059.1,None,conserved hypothetical protein,SynWH8103_01668,CRY92395.1,None,conserved hypothetical protein,1.40525E-82,,,,,,,,,,
PMM0601,CAE19060.1,None,"ABC transporter, substrate binding protein, possibly Mn",SynWH8103_01496,CRY92223.1,None,"ABC transporter, substrate binding protein, possibly Mn2+/Zn2+",7.43532E-104,SynWH8103_02869,CRY93546.1,znuA,"ABC zinc transport system, substrate-binding protein",1.40244E-17,SynWH8103_01109,CRY91843.1,iraI,ABC-type Mn2+/Zn2+ transport system periplasmic omponent,9.59466E-11
PMM0602,CAE19061.1,None,"ABC transporter, ATP binding domain, possibly Mn transporter",SynWH8103_01494,CRY92222.1,None,"ABC-type Mn transport system, ATPase component",2.02416E-139,SynWH8103_01108,CRY91842.1,SYNW0970,"ABC transporter, ATP binding domain, possibly Mntransport",3.51221E-34,SynWH8103_02868,CRY93545.1,znuB,"ABC zinc transport system, ATPase component",2.83021E-29
PMM0603,CAE19062.1,None,"ABC transporter component, possibly Mn transport",SynWH8103_01492,CRY92219.1,mntB,"ABC-type Mn2+/Zn2+ transporter, membrane component",3.90744E-131,SynWH8103_02866,CRY93544.1,znuC,ABC zinc transport system permease component,4.39462E-24,SynWH8103_01107,CRY91841.1,None,ABC 3 transport family protein,1.09109E-15
PMM0604,CAE19063.1,None,conserved hypothetical protein,SynWH8103_01126,CRY91859.1,None,conserved hypothetical protein,4.67502E-164,,,,,,,,,,
PMM0605,CAE19064.1,None,conserved hypothetical protein,SynWH8103_01125,CRY91860.1,None,conserved hypothetical protein,2.04298E-58,,,,,,,,,,
PMM0606,CAE19065.1,lepB,leader peptidase I,SynWH8103_01127,CRY91861.1,lepB,signal peptidase I,2.25724E-57,SynWH8103_02018,CRY92737.1,lepB,signal peptidase I,1.65596E-28,,,,,
PMM0607,CAE19066.1,menD,"Menaquinone biosynthesis protein; probable 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase",SynWH8103_01128,CRY91862.1,menD,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase,3.51357E-118,,,,,,,,,,
PMM0608,CAE19067.1,menB,Napthoate synthase,SynWH8103_01129,CRY91863.1,menB,naphthoate synthase,1.73721E-144,,,,,,,,,,
PMM0609,CAE19068.1,None,Putative ADPglucose--glucosyltransferase (GlgA),SynWH8103_01131,CRY91865.1,glgA,glycogen synthase,0.00000E+00,,,,,,,,,,
PMM0610,CAE19069.1,murF,Cytoplasmic peptidoglycan synthetase,SynWH8103_01134,CRY91867.1,murF,"UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanine ligase",1.68990E-101,,,,,,,,,,
PMM0611,CAE19070.1,glmU,UDP-N-acetylglucosamine pyrophosphorylase,SynWH8103_01133,CRY91868.1,glmU,bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase,2.83802E-171,,,,,,,,,,
PMM0612,CAE19071.1,None,conserved hypothetical protein,SynWH8103_01135,CRY91869.1,None,S-adenosyl-L-methionine-dependent methyltransferase family protein,1.52660E-76,,,,,,,,,,
PMM0613,CAE19072.1,aroA,EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase),SynWH8103_01136,CRY91870.1,aroA,3-phosphoshikimate 1-carboxyvinyltransferase,0.00000E+00,,,,,,,,,,
PMM0614,CAE19073.1,None,conserved hypothetical protein,SynWH8103_01138,CRY91872.1,None,2-phosphosulpholactate phosphatase family protein,1.70485E-79,,,,,,,,,,
PMM0615,CAE19074.1,None,Possible nitrilase,SynWH8103_01139,CRY91873.1,None,carbon-nitrogen hydrolase family protein,6.13497E-152,,,,,,,,,,
PMM0616,CAE19075.1,None,Cell wall hydrolase/autolysin,SynWH8103_01140,CRY91874.1,amiC,N-acetylmuramoyl-L-alanine amidase,3.58264E-111,,,,,,,,,,
PMM0617,CAE19076.1,murI,Putative aspartate and glutamate racemases:Glutamate racemase,SynWH8103_01141,CRY91875.1,murI,glutamate racemase,1.31392E-68,,,,,,,,,,
PMM0618,CAE19077.1,sds,polyprenyl synthetase; solanesyl diphosphate synthase (sds),SynWH8103_01143,CRY91876.1,sds,solanesyl diphosphate synthase,5.47541E-179,SynWH8103_00845,CRY91585.1,crtE,geranylgeranyl pyrophosphate synthase,5.05175E-21,,,,,
PMM0619,CAE19078.1,acs,acetyl-coenzyme A synthetase,SynWH8103_01144,CRY91878.1,acs,acetate--CoA ligase,0.00000E+00,,,,,,,,,,
PMM0620,CAE19079.1,None,conserved hypothetical protein,SynWH8103_01145,CRY91879.1,None,conserved hypothetical protein,5.76492E-77,,,,,,,,,,
PMM0621,CAE19080.1,dnaQ,"possible DNA polymerase III, epsilon subunit",SynWH8103_01147,CRY91881.1,None,exonuclease family protein,8.68917E-94,,,,,,,,,,
PMM0622,CAE19081.1,None,conserved hypothetical protein,SynWH8103_00982,CRY91719.1,None,conserved hypothetical protein,9.23659E-41,,,,,,,,,,
PMM0623,CAE19082.1,hisS,Histidyl-tRNA synthetase,SynWH8103_00218,CRY90968.1,hisS,histidine--tRNA ligase,1.71738E-167,,,,,,,,,,
PMM0627,CAE19086.1,pcb,light-harvesting complex protein,SynWH8103_00774,CRY91513.1,psbC,Photosystem II CP43 protein,8.14706E-46,,,,,,,,,,
PMM0629,CAE19088.1,None,conserved hypothetical protein,SynWH8103_02069,CRY92787.1,None,conserved hypothetical protein,5.59699E-18,,,,,,,,,,
PMM0630,CAE19089.1,"GSTTLp28,P28,GSTO1",Glutathione S-transferase N terminus,SynWH8103_01063,CRY91797.1,gst,glutathione S-transferase,4.90528E-55,,,,,,,,,,
PMM0631,CAE19090.1,None,possible NADH-Ubiquinone/plastoquinone (comple,SynWH8103_00391,CRY91136.1,None,meiotically up-regulated gene 113 family protein,8.05964E-14,,,,,,,,,,
PMM0632,CAE19091.1,None,Short-chain dehydrogenase/reductase (SDR) superfamily,SynWH8103_01266,CRY91998.1,None,short chain dehydrogenase family protein,4.85369E-79,,,,,,,,,,
PMM0633,CAE19092.1,crtL2,putative lycopene epsilon cyclase,SynWH8103_00830,CRY91569.1,crtL-b,lycopene beta cyclase,1.56870E-143,,,,,,,,,,
PMM0634,CAE19093.1,"por, pcr",possible light-dependent protochlorophyllide oxido-reductase,SynWH8103_01263,CRY91995.1,porB,light-dependent protochlorophyllide reductase,1.30658E-66,SynWH8103_01978,CRY92696.1,porA,light-dependent protochlorophyllide reductase,5.28594E-29,SynWH8103_02762,CRY93441.1,None,short-chain dehydrogenase/reductase (SDR) superfamily,1.03029E-12
PMM0635,CAE19094.1,None,"small mechanosensitive ion channel, MscS family",SynWH8103_00906,CRY91645.1,mscS1,"small mechanosensitive ion channel, MscS family",2.98984E-100,,,,,,,,,,
PMM0637,CAE19096.1,fur,Ferric uptake regulator family,SynWH8103_00983,CRY91720.1,fur,ferric uptake regulator,1.36275E-48,,,,,,,,,,
PMM0638,CAE19097.1,None,conserved hypothetical protein,SynWH8103_00980,CRY91716.1,None,putative Fe-S oxidoreductase,2.19030E-118,,,,,,,,,,
PMM0639,CAE19098.1,stpA,putative glucosylglycerolphosphate phosphatase,SynWH8103_00977,CRY91714.1,ggpP,Glucosylglycerol 3-phosphate phosphatase,1.99350E-109,,,,,,,,,,
PMM0640,CAE19099.1,None,conserved hypothetical protein,SynWH8103_00973,CRY91710.1,None,Uncharacterized protein specific for marine picocyanobacteria,2.63761E-163,,,,,,,,,,
PMM0641,CAE19100.1,None,conserved hypothetical protein,SynWH8103_00969,CRY91706.1,None,conserved hypothetical protein,1.13622E-54,,,,,,,,,,
PMM0642,CAE19101.1,cysD,putative O-Acetyl homoserine sulfhydrylase,SynWH8103_00968,CRY91705.1,CysD,O-acetylhomoserine aminocarboxypropyltransferase,0.00000E+00,SynWH8103_00773,CRY91512.1,metB/CysA,O-succinylhomoserine(thiol)-lyase,2.87206E-42,,,,,
PMM0643,CAE19102.1,metA,putative homoserine O-succinyltransferase,SynWH8103_00966,CRY91704.1,None,homoserine O-succinyltransferase family protein,6.31919E-174,,,,,,,,,,
PMM0644,CAE19103.1,None,putative sulfate transporter,SynWH8103_00954,CRY91691.1,sul1,sulfate permease,0.00000E+00,SynWH8103_01723,CRY92449.1,bicA,SulP-type bicarbonate transporter,7.67983E-31,SynWH8103_02210,CRY92921.1,sul3,sulfate transporter family protein,9.93213E-26
PMM0645,CAE19104.1,None,"FAD linked oxidase, N-terminal",SynWH8103_00953,CRY91690.1,None,FAD domain-contianing protein,1.35598E-76,,,,,,,,,,
PMM0646,CAE19105.1,None,conserved hypothetical protein,SynWH8103_00951,CRY91689.1,cbiX,sirohydrochlorin cobaltochelatase,6.13123E-138,,,,,,,,,,
PMM0647,CAE19106.1,None,conserved hypothetical protein,SynWH8103_00949,CRY91687.1,None,conserved hypothetical protein,1.62122E-21,SynWH8103_01506,CRY92233.1,None,conserved hypothetical protein,7.87418E-18,SynWH8103_00608,CRY91350.1,None,conserved hypothetical protein,2.82853E-16
PMM0648,CAE19107.1,None,Glucose-methanol-choline (GMC) oxidoreductase:NAD binding site,SynWH8103_00950,CRY91686.1,None,GMC oxidoreductase family protein,6.13591E-160,,,,,,,,,,
PMM0649,CAE19108.1,None,Pentapeptide repeats,SynWH8103_01185,CRY91916.1,None,"thylakoid lumenal 15 kDa protein 1, chloroplastic",2.32023E-51,SynWH8103_01261,CRY91992.1,None,pentapeptide repeats family protein,1.02811E-18,SynWH8103_01867,CRY92589.1,None,pentapeptide repeats family protein,4.45424E-17
PMM0651,CAE19110.1,None,possible VHS domain,SynWH8103_01271,CRY92003.1,None,conserved hypothetical protein,1.13503E-21,,,,,,,,,,
PMM0653,CAE19112.1,gloA,LACTOYLGLUTATHIONE LYASE,SynWH8103_02695,CRY93374.1,gloA,lactoylglutathione lyase,4.72711E-59,,,,,,,,,,
PMM0654,CAE19113.1,None,conserved hypothetical protein,SynWH8103_02899,CRY93576.1,None,uncharacterized membrane protein,8.83855E-26,,,,,,,,,,
PMM0658,CAE19117.1,rsuA,putative pseudouridylate synthase specific to ribosomal small subunit,SynWH8103_01083,CRY91817.1,None,pseudouridine synthase family protein,3.29728E-33,,,,,,,,,,
PMM0661,CAE19120.1,nrdJ,ribonucleotide reductase (Class II),SynWH8103_01295,CRY92024.1,nrdJ,"ribonucleoside-triphosphate reductase, adenosylcobalamin-dependent",0.00000E+00,,,,,,,,,,
PMM0662,CAE19121.1,None,conserved hypothetical protein,SynWH8103_01296,CRY92025.1,None,methyltransferase domain protein,7.26160E-40,,,,,,,,,,
PMM0663,CAE19122.1,prfC,peptide-chain-release factor RF-3,SynWH8103_01297,CRY92026.1,prfC,peptide chain release factor 3,0.00000E+00,SynWH8103_02456,CRY93144.1,fusA,Elongation factor EF-G,9.78174E-54,SynWH8103_01931,CRY92650.1,lepA,GTP-binding protein LepA,7.92418E-28
PMM0664,CAE19123.1,None,conserved hypothetical protein,SynWH8103_01301,CRY92029.1,None,conserved hypothetical protein,1.77047E-11,,,,,,,,,,
PMM0665,CAE19124.1,hsp33,Hsp33 protein,SynWH8103_01300,CRY92030.1,None,hsp33 family protein,2.20961E-126,,,,,,,,,,
PMM0666,CAE19125.1,None,"possible ABC transporter, ATP-binding component",SynWH8103_01302,CRY92031.1,None,ABC transporter family protein,1.22221E-68,SynWH8103_01229,CRY91960.1,devA,"DEVA-like ABC transporter, ATP-binding subunit",1.27488E-26,SynWH8103_01595,CRY92322.1,None,ABC transporter family protein,3.94747E-26
PMM0667,CAE19126.1,None,conserved hypothetical protein,SynWH8103_01303,CRY92032.1,None,conserved hypothetical protein,4.15503E-74,,,,,,,,,,
PMM0668,CAE19127.1,None,Conserved hypothetical protein 46,SynWH8103_01304,CRY92033.1,None,"RNA methyltransferase, RsmE family protein",3.23279E-49,,,,,,,,,,
PMM0669,CAE19128.1,None,conserved hypothetical protein,SynWH8103_01307,CRY92035.1,None,conserved hypothetical protein,2.07436E-90,,,,,,,,,,
PMM0670,CAE19129.1,None,conserved hypothetical protein,SynWH8103_01310,CRY92039.1,None,GDSL-like Lipase/Acylhydrolase family protein,7.07078E-85,,,,,,,,,,
PMM0671,CAE19130.1,None,putative phosphonate ABC transporter,SynWH8103_01311,CRY92040.1,phnC,"putative phosphate/phosphonate ABC type transporter, permease component",3.24838E-52,,,,,,,,,,
PMM0672,CAE19131.1,None,Putative phosphonate ABC transporter,SynWH8103_01312,CRY92041.1,phnE,"putative phosphate/phosphonate ABC type transporter, ATPase component.",1.73243E-55,SynWH8103_01424,CRY92151.1,ggtA,"ABC-type sugar transport system, ATPase component",1.86229E-22,SynWH8103_01229,CRY91960.1,devA,"DEVA-like ABC transporter, ATP-binding subunit",3.14853E-22
PMM0673,CAE19132.1,None,Putative phosphonate binding protein for ABC transporter,SynWH8103_01313,CRY92042.1,phnD,"putative ABC transporter, substrate binding protein",1.03498E-108,,,,,,,,,,
PMM0674,CAE19133.1,aspC,Aminotransferases class-I,SynWH8103_01314,CRY92043.1,aspC,aspartate aminotransferase,5.92816E-168,SynWH8103_02134,CRY92849.1,None,aspartate transaminase,3.25612E-18,SynWH8103_02466,CRY93154.1,None,LL-diaminopimelate aminotransferase,3.34424E-16
PMM0675,CAE19134.1,None,Uracil-DNA glycosylase,SynWH8103_01316,CRY92045.1,None,uracil-DNA glycosylase,1.21471E-59,,,,,,,,,,
PMM0676,CAE19135.1,gcpE,GcpE protein,SynWH8103_01317,CRY92046.1,ispG,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,0.00000E+00,,,,,,,,,,
PMM0677,CAE19136.1,None,carboxyl-terminal processing protease,SynWH8103_01318,CRY92047.1,ctpA,photosystem II D1 protein carboxyl-terminal processing peptidase,5.79724E-168,SynWH8103_02257,CRY92959.1,ctp,carboxy-terminal processing peptidase,1.16391E-85,,,,,
PMM0678,CAE19137.1,None,Quinolinate synthetase A protein,SynWH8103_01461,CRY92188.1,nadA,"quinolinate synthetase complex, A subunit",9.97351E-168,,,,,,,,,,
PMM0679,CAE19138.1,None,putative transcripton factor,SynWH8103_01459,CRY92186.1,None,Predicted phosphoesterase,2.65559E-72,,,,,,,,,,
PMM0680,CAE19139.1,None,conserved hypothetical protein,SynWH8103_01456,CRY92183.1,None,repair family protein,2.93065E-120,,,,,,,,,,
PMM0681,CAE19140.1,None,conserved hypothetical protein,SynWH8103_01454,CRY92182.1,None,S-adenosyl-L-methionine-dependent methyltransferase family protein,4.16378E-82,,,,,,,,,,
PMM0682,CAE19141.1,aroB,3-dehydroquinate synthase,SynWH8103_01455,CRY92181.1,aroB,3-dehydroquinate synthase,2.37964E-140,,,,,,,,,,
PMM0683,CAE19142.1,purK,phosphoribosylaminoimidazole carboxylase,SynWH8103_01451,CRY92179.1,purK,N5-carboxyaminoimidazole ribonucleotide synthetase monomer,1.95742E-134,SynWH8103_02909,CRY93585.1,purT,formate-dependent phosphoribosyl glycinamide formyl transferase,3.68202E-14,,,,,
PMM0685,CAE19144.1,None,hypothetical protein,SynWH8103_01286,CRY92017.1,None,conserved hypothetical protein,1.21340E-11,,,,,,,,,,
PMM0686,CAE19145.1,None,conserved hypothetical protein,SynWH8103_01447,CRY92174.1,clpS,ATP-dependent Clp protease adaptor protein ClpS,1.52764E-15,,,,,,,,,,
PMM0687,CAE19146.1,None,conserved hypothetical,SynWH8103_01213,CRY91944.1,None,Conserved hypothetical protein,2.53583E-19,,,,,,,,,,
PMM0691,CAE19150.1,None,conserved hypothetical protein,SynWH8103_00985,CRY91722.1,None,conserved hypothetical protein,2.12381E-12,,,,,,,,,,
PMM1871,CAP16375.1,None,Conserved hypothetical protein,SynWH8103_00959,CRY91696.1,None,conserved hypothetical protein,1.74485E-11,,,,,,,,,,
PMM0694,CAE19153.1,None,Short-chain dehydrogenase/reductase (SDR) superfamily,SynWH8103_01609,CRY92336.1,None,short chain dehydrogenase family protein,1.79735E-76,SynWH8103_01372,CRY92099.1,None,short chain dehydrogenase family protein,1.90525E-17,,,,,
PMM0703,CAE19162.1,None,conserved hypothetical protein,SynWH8103_01625,CRY92352.1,None,conserved hypothetical protein,4.88602E-14,,,,,,,,,,
PMM0704,CAE19163.1,None,"putative potassium channel, VIC family",SynWH8103_02107,CRY92822.1,None,"putative potassium channel, VIC family",3.71909E-145,,,,,,,,,,
PMM0705,CAE19164.1,phoB,"two-component response regulator, phosphate",SynWH8103_01081,CRY91815.1,phoB,"two-component system response regulator, phosphate sensing PhoB",1.70280E-94,SynWH8103_02569,CRY93248.1,rpaA,"two component transcriptional regulator, winged elix OmpR family protein",1.04036E-50,SynWH8103_01922,CRY92641.1,None,"two component transcriptional regulator, winged elix family",2.52408E-47
