Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMN2A_1806,AAZ59294.1,None,glutamyl-tRNA synthetase / glutamate--tRNA(Gln) ligase,SynWH8103_02083,CRY92799.1,gltX,glutamyl-tRNA synthetase,0.00000E+00,SynWH8103_00674,CRY91415.1,yadB,Glutamyl-Q-tRNA(Asp) synthetase,3.27587E-39,,,,,
PMN2A_1807,AAZ59295.1,None,conserved hypothetical protein,SynWH8103_02081,CRY92798.1,None,Prochlorococcus/marine Synechococcus Hyper-Conserved Protein (PSHCP),1.87112E-38,,,,,,,,,,
PMN2A_1808,AAZ59296.1,None,LSU ribosomal protein L19P,SynWH8103_02079,CRY92797.1,rplS,50S ribosomal protein L19,1.49382E-72,,,,,,,,,,
PMN2A_1809,AAZ59297.1,None,"methionine aminopeptidase, type I",SynWH8103_02076,CRY92795.1,map,"methionine aminopeptidase, type I",3.27892E-157,,,,,,,,,,
PMN2A_1810,AAZ59298.1,None,conserved hypothetical protein,SynWH8103_02077,CRY92794.1,None,short chain dehydrogenase family protein,1.47833E-73,,,,,,,,,,
PMN2A_1811,AAZ59299.1,None,bioD-like N-terminal domain of phosphotransacetylase,SynWH8103_02074,CRY92792.1,None,AAA domain protein,1.06530E-177,,,,,,,,,,
PMN2A_1812,AAZ59300.1,None,cyanobacteria-specific protein,SynWH8103_02073,CRY92791.1,None,DNA recombination-mediator A family protein,2.21141E-97,,,,,,,,,,
PMN2A_1813,AAZ59301.1,None,conserved hypothetical protein,SynWH8103_02071,CRY92789.1,None,conserved hypothetical protein,3.23677E-80,,,,,,,,,,
PMN2A_1814,AAZ59302.1,None,conserved hypothetical protein,SynWH8103_01699,CRY92427.1,None,conserved hypothetical protein,3.51718E-23,,,,,,,,,,
PMN2A_1815,AAZ59303.1,None,"SPFH domain, Band 7 family protein",SynWH8103_02180,CRY92893.1,None,SPFH domain / Band 7 family protein,6.09593E-135,SynWH8103_01751,CRY92477.1,None,SPFH domain / Band 7 family protein,3.19464E-90,,,,,
PMN2A_1816,AAZ59304.1,None,"glutamate-1-semialdehyde 2,1-aminomutase",SynWH8103_02064,CRY92782.1,hemL,"glutamate-1-semialdehyde-2,1-aminomutase",0.00000E+00,SynWH8103_01864,CRY92587.1,argD,"transaminase, acetylornithine/succinylornithine amily protein",9.44605E-25,,,,,
PMN2A_1817,AAZ59305.1,None,Exodeoxyribonuclease III,SynWH8103_02062,CRY92780.1,xth,exodeoxyribonuclease III,3.63808E-111,,,,,,,,,,
PMN2A_1818,AAZ59306.1,None,hypothetical protein,SynWH8103_02060,CRY92779.1,None,conserved hypothetical protein,1.17242E-12,,,,,,,,,,
PMN2A_1819,AAZ59307.1,None,conserved hypothetical protein,SynWH8103_02059,CRY92777.1,None,conserved hypothetical protein,4.97347E-85,,,,,,,,,,
PMN2A_1820,AAZ59308.1,None,Protein of unknown function DUF111,SynWH8103_02057,CRY92775.1,None,conserved hypothetical protein,1.71146E-103,,,,,,,,,,
PMN2A_1821,AAZ59309.1,None,conserved hypothetical protein,SynWH8103_02056,CRY92774.1,None,conserved hypothetical protein,1.53495E-41,,,,,,,,,,
PMN2A_1822,AAZ59310.1,None,ABC-type Fe3+ transport system permease component,SynWH8103_02054,CRY92771.1,None,"ABC-type Fe3+ transport system, membrane component",3.21645E-164,,,,,,,,,,
PMN2A_1823,AAZ59311.1,None,conserved hypothetical protein,SynWH8103_02050,CRY92768.1,None,"Putative GTPase, G3E family",4.57121E-149,SynWH8103_02870,CRY93547.1,None,cobalamin (vitamin B12) biosynthesis CobW-like protein,1.84007E-55,SynWH8103_01262,CRY91993.1,cobW,cobalamin biosynthesis protein CobW,5.92962E-32
PMN2A_1824,AAZ59312.1,None,pterin-4-alpha-carbinolamine dehydratase,SynWH8103_02049,CRY92767.1,phhB,pterin-4-alpha-carbinolamine dehydratase,6.21307E-32,,,,,,,,,,
PMN2A_1825,AAZ59313.1,None,Protein of unknown function UPF0047,SynWH8103_02048,CRY92766.1,None,uncharacterised protein family UPF0047,2.81378E-44,,,,,,,,,,
PMN2A_1826,AAZ59314.1,None,thermostable carboxypeptidase 1,SynWH8103_02044,CRY92762.1,cxp,carboxypeptidase Taq (M32) metallopeptidase,0.00000E+00,,,,,,,,,,
PMN2A_1827,AAZ59315.1,None,inorganic diphosphatase,SynWH8103_02043,CRY92761.1,ppa,Inorganic pyrophosphatase,5.80752E-133,SynWH8103_02023,CRY92741.1,ppa,inorganic pyrophosphatase,9.97017E-19,,,,,
PMN2A_1828,AAZ59316.1,None,hydroxymethylbilane synthase,SynWH8103_02040,CRY92758.1,hemC,porphobilinogen deaminase,0.00000E+00,,,,,,,,,,
PMN2A_1829,AAZ59317.1,None,sigma-70 factor,SynWH8103_02038,CRY92756.1,rpoD1,"major RNA polymerase sigma factor, type I",0.00000E+00,SynWH8103_02807,CRY93484.1,rpoD5,"RNA polymerase sigma factor, type II",4.42936E-86,SynWH8103_00107,CRY90862.1,rpoD8,"RNA polymerase sigma factor, type II",7.88833E-86
PMN2A_1830,AAZ59318.1,None,replication restart DNA helicase PriA,SynWH8103_02037,CRY92755.1,priA,primosomal protein N',0.00000E+00,,,,,,,,,,
PMN2A_1831,AAZ59319.1,None,uncharacterized membrane protein,SynWH8103_02036,CRY92754.1,None,conserved hypothetical protein,3.08230E-50,,,,,,,,,,
PMN2A_1832,AAZ59320.1,None,N-acetylglutamate kinase,SynWH8103_02035,CRY92753.1,argB,N-acetyl-L-glutamate kinase,1.60419E-143,,,,,,,,,,
PMN2A_1833,AAZ59321.1,None,conserved hypothetical protein,SynWH8103_02034,CRY92752.1,None,conserved hypothetical protein,7.58199E-64,,,,,,,,,,
PMN2A_1834,AAZ59322.1,None,conserved hypothetical protein,SynWH8103_02033,CRY92751.1,None,conserved hypothetical protein,1.29071E-18,,,,,,,,,,
PMN2A_1835,AAZ59323.1,None,single-stranded DNA-binding protein,SynWH8103_02032,CRY92750.1,None,possible single-stranded DNA-binding protein,4.30597E-52,,,,,,,,,,
PMN2A_1836,AAZ59324.1,None,precorrin-6A reductase,SynWH8103_02031,CRY92749.1,None,precorrin-6x reductase CbiJ/CobK family protein,1.23930E-57,,,,,,,,,,
PMN2A_1838,AAZ59326.1,None,possible carbohydrate kinase,SynWH8103_02030,CRY92748.1,None,pfkB carbohydrate kinase family protein,1.05836E-128,,,,,,,,,,
PMN2A_1839,AAZ59327.1,None,Adenylosuccinate synthetase,SynWH8103_02029,CRY92747.1,purA,adenylosuccinate synthase,0.00000E+00,,,,,,,,,,
PMN2A_1840,AAZ59328.1,None,photosystem II protein Psb27,SynWH8103_02027,CRY92745.1,psb27,Photosystem II manganese cluster assembly protein Psb27,8.03727E-43,,,,,,,,,,
PMN2A_1841,AAZ59329.1,None,"prolyl-tRNA synthetase, bacterial",SynWH8103_02026,CRY92744.1,proS,proline--tRNA ligase,0.00000E+00,,,,,,,,,,
PMN2A_1842,AAZ59330.1,None,possible helix-turn-helix domain of resolvase,SynWH8103_02025,CRY92743.1,None,conserved hypothetical protein,1.66196E-59,,,,,,,,,,
PMN2A_1844,AAZ59332.1,None,inorganic diphosphatase,SynWH8103_02023,CRY92741.1,ppa,inorganic pyrophosphatase,1.85962E-76,SynWH8103_02043,CRY92761.1,ppa,Inorganic pyrophosphatase,1.85701E-27,,,,,
PMN2A_1845,AAZ59333.1,None,Conserved hypothetical protein ArsC related protein,SynWH8103_02020,CRY92739.1,arsC,putative arsenate reductase,1.38805E-37,,,,,,,,,,
PMN2A_1846,AAZ59334.1,None,"signal peptidase I, Serine peptidase, MEROPS family S26A",SynWH8103_02018,CRY92737.1,lepB,signal peptidase I,1.10620E-81,SynWH8103_01127,CRY91861.1,lepB,signal peptidase I,1.36984E-23,,,,,
PMN2A_1847,AAZ59335.1,None,phosphoglycerate mutase,SynWH8103_02017,CRY92735.1,cobC,alpha-ribazole phosphatase,0.00000E+00,,,,,,,,,,
PMN2A_1848,AAZ59336.1,None,metal-dependent membrane protease,SynWH8103_02016,CRY92734.1,None,CAAX protease self-immunity family protein,4.24784E-110,,,,,,,,,,
PMN2A_1849,AAZ59337.1,None,conserved hypothetical protein,SynWH8103_02015,CRY92733.1,None,conserved hypothetical protein,1.00697E-26,,,,,,,,,,
PMN2A_1850,AAZ59338.1,None,peptidoglycan glycosyltransferase,SynWH8103_02014,CRY92732.1,ftsI,transpeptidase involved in septal peptidoglycan ynthesis (peptidoglycan synthetase precursor),0.00000E+00,SynWH8103_00051,CRY90808.1,mrdA,transpeptidase involved in septal peptidoglycan ynthesis (peptidoglycan synthetase precursor),1.59656E-30,,,,,
PMN2A_1851,AAZ59339.1,None,transaldolase,SynWH8103_02013,CRY92731.1,tal,Transaldolase,1.29168E-180,,,,,,,,,,
PMN2A_1852,AAZ59340.1,None,"geranylgeranyl reductase, plantal and prokaryotic",SynWH8103_02011,CRY92728.1,None,geranylgeranyl reductase family protein,2.29471E-152,,,,,,,,,,
PMN2A_1853,AAZ59341.1,None,ribosome recycling factor,SynWH8103_02005,CRY92723.1,frr,ribosome recycling factor,1.98490E-111,,,,,,,,,,
PMN2A_1854,AAZ59342.1,None,uridylate kinase,SynWH8103_02004,CRY92722.1,pyrH,UMP kinase,6.42985E-147,,,,,,,,,,
PMN2A_1855,AAZ59343.1,None,"cob(I)yrinic acid a,c-diamide adenosyltransferase",SynWH8103_02002,CRY92720.1,cobO,Cob(I)alamin adenosyltransferase,5.55910E-105,SynWH8103_02360,CRY93052.1,cobO,"cob(I)yrinic acid a,c-diamide adenosyltransferase",9.40215E-19,SynWH8103_02360,CRY93052.1,cobO,"cob(I)yrinic acid a,c-diamide adenosyltransferase",3.40195E-18
PMN2A_1856,AAZ59344.1,None,XisA-like site specific recombinase from phage integrase family,SynWH8103_02000,CRY92718.1,None,phage integrase family protein,1.97621E-156,,,,,,,,,,
PMN2A_1857,AAZ59345.1,None,ferrochelatase,SynWH8103_01999,CRY92717.1,hemH,ferrochelatase,0.00000E+00,,,,,,,,,,
PMN2A_1858,AAZ59346.1,None,"acetolactate synthase, large subunit",SynWH8103_01998,CRY92716.1,ilvB,"acetolactate synthase, large subunit, biosynthetic type",0.00000E+00,SynWH8103_00508,CRY91253.1,ilvB2,"acetolactate synthase, large subunit, biosynthetic type",1.61091E-55,,,,,
PMN2A_1859,AAZ59347.1,None,conserved hypothetical protein,SynWH8103_01997,CRY92715.1,None,conserved hypothetical protein,4.37796E-28,,,,,,,,,,
PMN2A_1860,AAZ59348.1,None,conserved hypothetical protein,SynWH8103_01992,CRY92710.1,None,conserved hypothetical protein,1.88785E-102,,,,,,,,,,
PMN2A_1861,AAZ59349.1,None,SSU ribosomal protein S1P,SynWH8103_01991,CRY92709.1,rpsA2,30S ribosomal protein S1,6.66958E-167,SynWH8103_02274,CRY92976.1,rpsA1,30S ribosomal protein S1,1.75237E-60,,,,,
PMN2A_1862,AAZ59350.1,None,creatinine amidohydrolase related enzyme,SynWH8103_01990,CRY92708.1,None,creatinine amidohydrolase family protein,5.34449E-111,SynWH8103_00318,CRY91065.1,None,creatininase,2.99671E-14,,,,,
PMN2A_1863,AAZ59351.1,None,fatty aldehyde decarbonylase,SynWH8103_01989,CRY92707.1,None,long-chain fatty aldehyde decarbonylase,9.01998E-110,,,,,,,,,,
PMN2A_1864,AAZ59352.1,None,dehydrogenase,SynWH8103_01988,CRY92706.1,cACR,long-chain fatty acyl-ACP reductase,0.00000E+00,,,,,,,,,,
PMN2A_1865,AAZ59353.1,None,acetyl-CoA carboxylase carboxyltransferase subunit alpha,SynWH8103_01987,CRY92705.1,accA,"acetyl-CoA carboxylase, carboxyl transferase, alpha subunit",0.00000E+00,,,,,,,,,,
PMN2A_1866,AAZ59354.1,None,short-chain dehydrogenase/reductase family enzyme,SynWH8103_01986,CRY92704.1,None,short chain dehydrogenase family protein,5.81571E-110,SynWH8103_02108,CRY92823.1,fabG,3-oxoacyl-[acyl-carrier-protein,7.75211E-16,,,,,
PMN2A_1867,AAZ59355.1,None,phosphoribosylanthranilate isomerase,SynWH8103_01984,CRY92702.1,None,N-(5'phosphoribosyl)anthranilate (PRA) isomerasefamily protein,1.97844E-67,,,,,,,,,,
PMN2A_1868,AAZ59356.1,None,conserved hypothetical protein,SynWH8103_01983,CRY92701.1,None,peptidase M50 family protein,6.80394E-101,,,,,,,,,,
PMN2A_1870,AAZ59358.1,None,uncharacterized conserved membrane protein,SynWH8103_01979,CRY92698.1,None,conserved membrane protein,1.55028E-19,,,,,,,,,,
PMN2A_1871,AAZ59359.1,None,chlorophyll synthase / NADPH-protochlorophyllide oxidoreductase,SynWH8103_01978,CRY92696.1,porA,light-dependent protochlorophyllide reductase,1.15758E-155,SynWH8103_01263,CRY91995.1,porB,light-dependent protochlorophyllide reductase,2.24839E-25,,,,,
PMN2A_1872,AAZ59360.1,None,"light-independent protochlorophyllide reductase, iron-sulfur ATP-binding protein",SynWH8103_01977,CRY92695.1,bchL,"light-independent protochlorophyllide reductase,iron-sulfur ATP-binding protein",0.00000E+00,,,,,,,,,,
PMN2A_1873,AAZ59361.1,None,"light-independent protochlorophyllide reductase, N subunit",SynWH8103_01975,CRY92693.1,chlN,Light-independent protochlorophyllide reductase ubunit N,0.00000E+00,,,,,,,,,,
PMN2A_1874,AAZ59362.1,None,"light-independent protochlorophyllide reductase, B subunit",SynWH8103_01976,CRY92694.1,bchB,"light-independent protochlorophyllide reductase,B subunit",0.00000E+00,,,,,,,,,,
PMN2A_1875,AAZ59363.1,None,conserved hypothetical protein,SynWH8103_01974,CRY92692.1,None,conserved hypothetical protein,3.93456E-36,,,,,,,,,,
PMN2A_1876,AAZ59364.1,None,conserved hypothetical protein,SynWH8103_01973,CRY92691.1,csoS1D,carboxysome shell component,8.31264E-146,,,,,,,,,,
PMN2A_1877,AAZ59365.1,None,HAM1 family protein,SynWH8103_01972,CRY92690.1,None,ham1 family protein,1.41594E-79,SynWH8103_00253,CRY91003.1,rdgB,"non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family",2.94168E-44,,,,,
PMN2A_1878,AAZ59366.1,None,carboxysome shell protein CsoS1,SynWH8103_01971,CRY92689.1,CsoS1A,Carboxysome shell protein CsoS1A,1.46249E-66,SynWH8103_01963,CRY92682.1,csoS1E,carboxysome shell peptide,2.15575E-54,,,,,
PMN2A_1879,AAZ59367.1,None,"ribulose 1,5-bisphosphate carboxylase large subunit",SynWH8103_01970,CRY92688.1,rbcL,"Ribulose bisphosphate carboxylase, large subunit",0.00000E+00,,,,,,,,,,
PMN2A_1880,AAZ59368.1,None,"ribulose 1,5-bisphosphate carboxylase small subunit",SynWH8103_01969,CRY92687.1,rbcS,"Ribulose bisphosphate carboxylase, small subunit",3.87473E-80,,,,,,,,,,
PMN2A_1881,AAZ59369.1,None,carboxysome shell protein CsoS2,SynWH8103_01967,CRY92686.1,Csos2,carboxysome shell protein CsoS2,0.00000E+00,,,,,,,,,,
PMN2A_1882,AAZ59370.1,None,"carboxysome shell polypeptide, CsoS3",SynWH8103_01966,CRY92685.1,CsoSCA,carboxysomal carbonic anhydrase,0.00000E+00,,,,,,,,,,
PMN2A_1883,AAZ59371.1,None,putative carboxysome peptide A,SynWH8103_01965,CRY92684.1,csoS4A,pentameric carboxysome shell protein Csos4A (peptide A),1.82204E-47,SynWH8103_01964,CRY92683.1,csos4B,pentameric carboxysome shell protein Csos4B (peptide B),2.54527E-19,,,,,
PMN2A_1884,AAZ59372.1,None,putative carboxysome peptide B,SynWH8103_01964,CRY92683.1,csos4B,pentameric carboxysome shell protein Csos4B (peptide B),9.48039E-46,SynWH8103_01965,CRY92684.1,csoS4A,pentameric carboxysome shell protein Csos4A (peptide A),6.38309E-18,,,,,
PMN2A_1885,AAZ59373.1,None,"carboxysome shell peptide, CsoS1",SynWH8103_01963,CRY92682.1,csoS1E,carboxysome shell peptide,4.48212E-56,SynWH8103_01971,CRY92689.1,CsoS1A,Carboxysome shell protein CsoS1A,1.86907E-52,,,,,
PMN2A_1886,AAZ59374.1,None,conserved hypothetical protein,SynWH8103_01959,CRY92678.1,phhB,pterin-4 alpha-carbinolamine dehydratase family rotein,2.19452E-32,,,,,,,,,,
PMN2A_1887,AAZ59375.1,None,conserved hypothetical,SynWH8103_01746,CRY92472.1,None,conserved hypothetical protein,4.06190E-42,SynWH8103_01549,CRY92276.1,None,conserved hypothetical protein,1.71818E-24,SynWH8103_01713,CRY92440.1,None,conserved hypothetical protein,6.68230E-21
PMN2A_1888,AAZ59376.1,None,endoribonuclease L-PSP,SynWH8103_01744,CRY92470.1,None,reactive intermediate/imine deaminase family protein,2.07934E-55,,,,,,,,,,
PMN2A_1890,AAZ59378.1,None,ATP phosphoribosyltransferase (homohexameric),SynWH8103_01742,CRY92468.1,hisG,ATP phosphoribosyltransferase,4.78156E-114,,,,,,,,,,
PMN2A_1891,AAZ59379.1,None,ATPase,SynWH8103_01741,CRY92467.1,None,putative ABC multidrug efflux transporter,0.00000E+00,SynWH8103_01056,CRY91790.1,None,ABC transporter,3.33558E-78,SynWH8103_00937,CRY91675.1,None,putative ABC multidrug efflux transporter,3.35496E-71
PMN2A_1892,AAZ59380.1,None,"acetyltransferase, GNAT family",SynWH8103_01740,CRY92466.1,None,acetyltransferase family protein,2.44759E-71,,,,,,,,,,
PMN2A_1893,AAZ59381.1,None,glycosyltransferase,SynWH8103_01739,CRY92465.1,None,"beta-glycosyltransferase, family 2",2.62353E-72,,,,,,,,,,
PMN2A_1894,AAZ59382.1,None,conserved hypothetical protein,SynWH8103_01738,CRY92464.1,None,conserved hypothetical protein,4.24925E-47,,,,,,,,,,
PMN2A_0001,AAZ57493.1,None,chromosomal replication initiator protein DnaA,SynWH8103_01735,CRY92462.1,dnaA,chromosomal replication initiator protein,0.00000E+00,,,,,,,,,,
PMN2A_0002,AAZ57494.1,None,glutaredoxin-like domain/phycoerythrin related domain fusion,SynWH8103_01734,CRY92460.1,None,"putative Glutathione S-transferase, N-terminal domain",1.70924E-161,,,,,,,,,,
PMN2A_0003,AAZ57495.1,None,NADPH-glutathione reductase,SynWH8103_01732,CRY92458.1,gor,glutathione reductase,9.47140E-174,SynWH8103_01858,CRY92583.1,lpdA,dihydrolipoamide dehydrogenase,1.03383E-60,,,,,
PMN2A_0004,AAZ57496.1,None,K+-dependent Na+/Ca+ exchanger related-protein,SynWH8103_01724,CRY92450.1,None,"putative CaCA family, sodium/calcium exchanger",1.52218E-127,SynWH8103_01724,CRY92450.1,None,"putative CaCA family, sodium/calcium exchanger",1.17878E-14,,,,,
PMN2A_0005,AAZ57497.1,None,dihydroorotase,SynWH8103_01722,CRY92448.1,pyrC,"dihydroorotase, homodimeric type",2.60259E-156,,,,,,,,,,
PMN2A_0006,AAZ57498.1,None,hypothetical protein,SynWH8103_01719,CRY92446.1,ndhL,NADH dehydrogenase I subunit NdhL,1.14782E-22,,,,,,,,,,
PMN2A_0007,AAZ57499.1,None,conserved hypothetical protein,SynWH8103_01718,CRY92445.1,None,conserved hypothetical protein,4.11105E-28,,,,,,,,,,
PMN2A_0008,AAZ57500.1,None,"tryptophan synthase, alpha chain",SynWH8103_01717,CRY92444.1,trpA,"tryptophan synthase, alpha subunit",2.69030E-120,,,,,,,,,,
PMN2A_0009,AAZ57501.1,None,uncharacterized YCII family conserved protein,SynWH8103_01714,CRY92442.1,None,conserved hypothetical protein,2.20626E-12,,,,,,,,,,
PMN2A_0010,AAZ57502.1,None,cytochrome c,SynWH8103_01715,CRY92441.1,None,"cytochrome C oxidase, cbb3-type, subunit III family protein",6.36835E-40,SynWH8103_01696,CRY92423.1,petJ2,cytochrome c553 (cytochrome c6),1.10909E-12,,,,,
PMN2A_0011,AAZ57503.1,None,conserved hypothetical protein,SynWH8103_01709,CRY92436.1,None,conserved hypothetical protein,4.58639E-22,,,,,,,,,,
PMN2A_0012,AAZ57504.1,None,conserved hypothetical protein,SynWH8103_01708,CRY92435.1,None,conserved hypothetical protein,4.92212E-42,,,,,,,,,,
PMN2A_0013,AAZ57505.1,None,possible type II alternative RNA polymerase sigma factor,SynWH8103_01707,CRY92434.1,rpoD7,"RNA polymerase sigma factor, type II",0.00000E+00,SynWH8103_01848,CRY92573.1,rpoD6,"RNA polymerase sigma factor, type II",9.11221E-81,SynWH8103_02886,CRY93563.1,rpoD4,"RNA polymerase sigma factor, type II",7.91649E-70
PMN2A_0014,AAZ57506.1,None,phosphoribosyl-ATP pyrophosphatase / phosphoribosyl-AMP cyclohydrolase,SynWH8103_01704,CRY92430.1,hisE,phosphoribosyl-ATP diphosphatase,8.05815E-116,,,,,,,,,,
PMN2A_0015,AAZ57507.1,None,conserved hypothetical protein,SynWH8103_01702,CRY92429.1,None,6-pyruvoyl tetrahydropterin synthase family protein,1.75963E-57,,,,,,,,,,
PMN2A_0016,AAZ57508.1,None,ATPase,SynWH8103_01701,CRY92428.1,clpB1,ATP-dependent Clp protease ATP-binding subunit ClpB,0.00000E+00,SynWH8103_02694,CRY93373.1,clpB2,ATP-dependent Clp protease ATP-binding subunit ClpB,0.00000E+00,SynWH8103_01072,CRY91806.1,clpC,ATP-dependent Clp protease ATP-binding subunit ClpC,0.00000E+00
PMN2A_0017,AAZ57509.1,None,plastocyanin,SynWH8103_01695,CRY92422.1,petE,plastocyanin,5.71254E-56,,,,,,,,,,
PMN2A_0018,AAZ57510.1,None,conserved hypothetical protein,SynWH8103_01694,CRY92421.1,None,NAD dependent epimerase/dehydratase family protein,2.28740E-150,,,,,,,,,,
PMN2A_0019,AAZ57511.1,None,uroporphyrinogen decarboxylase,SynWH8103_01693,CRY92420.1,hemE,uroporphyrinogen decarboxylase,0.00000E+00,,,,,,,,,,
PMN2A_0020,AAZ57512.1,None,glycogen branching enzyme,SynWH8103_01692,CRY92419.1,glgB,"1,4-alpha-glucan branching enzyme",0.00000E+00,,,,,,,,,,
PMN2A_0021,AAZ57513.1,None,alpha/beta superfamily hydrolase,SynWH8103_01689,CRY92416.1,None,hydrolase CocE/NonD family protein,0.00000E+00,,,,,,,,,,
PMN2A_0022,AAZ57514.1,None,conserved hypothetical protein,SynWH8103_01688,CRY92415.1,None,conserved hypothetical protein,1.76970E-15,,,,,,,,,,
PMN2A_0023,AAZ57515.1,None,conserved hypothetical,SynWH8103_01687,CRY92414.1,None,conserved hypothetical protein,2.96811E-34,,,,,,,,,,
PMN2A_0024,AAZ57516.1,None,uncharacterized membrane protein,SynWH8103_01686,CRY92413.1,None,conserved hypothetical protein,9.28037E-52,,,,,,,,,,
PMN2A_0025,AAZ57517.1,None,conserved hypothetical protein,SynWH8103_01685,CRY92412.1,None,uncharacterized conserved membrane protein,5.83155E-168,SynWH8103_01685,CRY92412.1,None,uncharacterized conserved membrane protein,6.71269E-36,,,,,
PMN2A_0026,AAZ57518.1,None,glutamate-5-semialdehyde dehydrogenase,SynWH8103_01683,CRY92410.1,proA,glutamate-5-semialdehyde dehydrogenase,0.00000E+00,,,,,,,,,,
PMN2A_0027,AAZ57519.1,None,dihydroneopterin aldolase,SynWH8103_01682,CRY92409.1,folB,dihydroneopterin aldolase,2.56019E-39,,,,,,,,,,
PMN2A_0028,AAZ57520.1,None,probable alpha/beta superfamily lipase,SynWH8103_01681,CRY92408.1,None,lipase family protein,1.49269E-53,,,,,,,,,,
PMN2A_0029,AAZ57521.1,None,"oligopeptidase A, Metallo peptidase, MEROPS family M03A",SynWH8103_01680,CRY92407.1,None,peptidase M3 family protein,0.00000E+00,,,,,,,,,,
PMN2A_0030,AAZ57522.1,None,NADH dehydrogenase subunit M,SynWH8103_01679,CRY92406.1,ndhD2,NADH dehydrogenase I subunit NdhD (chain 4),0.00000E+00,SynWH8103_02600,CRY93279.1,ndhD1,NADH dehydrogenase I subunit NdhD (chain 4),0.00000E+00,SynWH8103_01961,CRY92680.1,ndhD4,NADH dehydrogenase I subunit NdhD (chain 4),3.56842E-97
PMN2A_0031,AAZ57523.1,None,homoserine kinase,SynWH8103_01678,CRY92405.1,thrB,homoserine kinase,8.37886E-179,,,,,,,,,,
PMN2A_0032,AAZ57524.1,None,glucokinase,SynWH8103_01677,CRY92404.1,glk,glucokinase,7.13077E-116,,,,,,,,,,
PMN2A_0033,AAZ57525.1,None,threonyl-tRNA synthetase / Ser-tRNA(Thr) hydrolase,SynWH8103_01675,CRY92402.1,thrS,Threonyl-tRNA synthetase,9.88518E-174,,,,,,,,,,
PMN2A_0034,AAZ57526.1,None,tryptophanyl-tRNA synthetase,SynWH8103_01672,CRY92399.1,trpS,tryptophan--tRNA ligase,0.00000E+00,,,,,,,,,,
PMN2A_0035,AAZ57527.1,None,conserved hypothetical protein,SynWH8103_01671,CRY92398.1,None,Conserved hypothetical protein,1.04675E-28,,,,,,,,,,
PMN2A_0036,AAZ57528.1,None,membrane associated GTPase,SynWH8103_01668,CRY92395.1,None,conserved hypothetical protein,1.03642E-117,SynWH8103_01220,CRY91951.1,None,50S ribosome-binding GTPase family protein,3.21849E-11,,,,,
