Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMN2A_0012,AAZ57504.1,None,conserved hypothetical protein,PMM0576,CAE19035.1,None,conserved hypothetical protein,9.25065E-48,,,,,,,,,,
PMN2A_0013,AAZ57505.1,None,possible type II alternative RNA polymerase sigma factor,PMM0577,CAE19036.1,None,"Putative type II alternative sigma factor, sigma70 family",0.00000E+00,PMM1289,CAE19748.1,None,"Type II alternative RNA polymerase sigma factor, sigma-70 family",3.31816E-78,PMM1697,CAE20156.1,None,"Type II alternative RNA polymerase sigma factor, sigma-70 family",7.64508E-71
PMN2A_0014,AAZ57506.1,None,phosphoribosyl-ATP pyrophosphatase / phosphoribosyl-AMP cyclohydrolase,PMM0578,CAE19037.1,None,Phosphoribosyl-AMP cyclohydrolase,2.71089E-92,,,,,,,,,,
PMN2A_0015,AAZ57507.1,None,conserved hypothetical protein,PMM0579,CAE19038.1,None,conserved hypothetical protein,4.32560E-73,,,,,,,,,,
PMN2A_0016,AAZ57508.1,None,ATPase,PMM0580,CAE19039.1,clpB1,"ATP-dependent Clp protease, Hsp 100, ATP-binding subunit ClpB",0.00000E+00,PMM1088,CAE19547.1,clpC,ClpC,0.00000E+00,PMM0207,CAE18666.1,clpB2,"putative ATP-dependent Clp protease, Hsp 100, ATP-binding subunit ClpB",0.00000E+00
PMN2A_0017,AAZ57509.1,None,plastocyanin,PMM0581,CAE19040.1,petE,plastocyanin,2.37889E-63,,,,,,,,,,
PMN2A_0018,AAZ57510.1,None,conserved hypothetical protein,PMM0582,CAE19041.1,None,conserved hypothetical protein,1.03244E-111,,,,,,,,,,
PMN2A_0019,AAZ57511.1,None,uroporphyrinogen decarboxylase,PMM0583,CAE19042.1,hemE,Uroporphyrinogen decarboxylase (URO-D),0.00000E+00,,,,,,,,,,
PMN2A_0020,AAZ57512.1,None,glycogen branching enzyme,PMM0584,CAE19043.1,glgB,"1,4-alpha-glucan branching enzyme",0.00000E+00,,,,,,,,,,
PMN2A_0021,AAZ57513.1,None,alpha/beta superfamily hydrolase,PMM0585,CAE19044.1,None,conserved hypothetical protein,0.00000E+00,,,,,,,,,,
PMN2A_0022,AAZ57514.1,None,conserved hypothetical protein,PMM0586,CAE19045.1,None,conserved hypothetical,4.33013E-22,,,,,,,,,,
PMN2A_0023,AAZ57515.1,None,conserved hypothetical,PMM0587,CAE19046.1,None,conserved hypothetical,6.51320E-17,,,,,,,,,,
PMN2A_0024,AAZ57516.1,None,uncharacterized membrane protein,PMM0588,CAE19047.1,None,conserved hypothetical protein,5.88992E-49,,,,,,,,,,
PMN2A_0025,AAZ57517.1,None,conserved hypothetical protein,PMM0589,CAE19048.1,None,conserved hypothetical,4.63690E-121,,,,,,,,,,
PMN2A_0026,AAZ57518.1,None,glutamate-5-semialdehyde dehydrogenase,PMM0590,CAE19049.1,proA,Gamma-glutamyl phosphate reductase,0.00000E+00,,,,,,,,,,
PMN2A_0027,AAZ57519.1,None,dihydroneopterin aldolase,PMM0591,CAE19050.1,folB,Possible dihydroneopterin aldolase,1.82437E-29,,,,,,,,,,
PMN2A_0028,AAZ57520.1,None,probable alpha/beta superfamily lipase,PMM0592,CAE19051.1,None,lipase family protein,6.37588E-58,,,,,,,,,,
PMN2A_0029,AAZ57521.1,None,"oligopeptidase A, Metallo peptidase, MEROPS family M03A",PMM0593,CAE19052.1,None,Peptidase family M3,0.00000E+00,,,,,,,,,,
PMN2A_0030,AAZ57522.1,None,NADH dehydrogenase subunit M,PMM0594,CAE19053.1,ndhD,putative NADH Dehydrogenase (complex I) subunit (chain 4),0.00000E+00,PMM0150,CAE18609.1,ndhD,putative NADH dehydrogenase subunit (chain 4),8.61902E-178,PMM0149,CAE18608.1,ndhF,putative NADH Dehydrogenase (complex I) subunit (chain 5),1.00060E-16
PMN2A_0031,AAZ57523.1,None,homoserine kinase,PMM0595,CAE19054.1,thrB,Homoserine kinase:GHMP kinases putative ATP-binding domain,1.03722E-179,,,,,,,,,,
PMN2A_0032,AAZ57524.1,None,glucokinase,PMM0596,CAE19055.1,None,Putative glucokinase,5.38113E-107,,,,,,,,,,
PMN2A_0033,AAZ57525.1,None,threonyl-tRNA synthetase / Ser-tRNA(Thr) hydrolase,PMM0597,CAE19056.1,thrS,Threonyl-tRNA synthetase,0.00000E+00,,,,,,,,,,
PMN2A_0034,AAZ57526.1,None,tryptophanyl-tRNA synthetase,PMM0598,CAE19057.1,trpS,Tryptophanyl-tRNA synthetase,1.89416E-180,,,,,,,,,,
PMN2A_0035,AAZ57527.1,None,conserved hypothetical protein,PMM0599,CAE19058.1,None,conserved hypothetical protein,6.08996E-29,,,,,,,,,,
PMN2A_0036,AAZ57528.1,None,membrane associated GTPase,PMM0600,CAE19059.1,None,conserved hypothetical protein,1.05799E-104,,,,,,,,,,
PMN2A_0037,AAZ57529.1,None,"ABC transporter, substrate binding protein, possibly Mn",PMM0601,CAE19060.1,None,"ABC transporter, substrate binding protein, possibly Mn",2.32179E-103,,,,,,,,,,
PMN2A_0038,AAZ57530.1,None,ATPase,PMM0602,CAE19061.1,None,"ABC transporter, ATP binding domain, possibly Mn transporter",2.32400E-135,PMM1031,CAE19490.1,None,"ABC transporter, ATP binding domain, possibly Mn transport",1.02976E-33,PMM0449,CAE18908.1,None,putative multidrug efflux ABC transporter,4.86225E-26
PMN2A_0039,AAZ57531.1,None,ABC-type Mn2+/Zn2+ transport system permease components,PMM0603,CAE19062.1,None,"ABC transporter component, possibly Mn transport",1.56057E-141,PMM1029,CAE19488.1,None,"ABC transporter component, possibly Mn transport",1.05449E-13,,,,,
PMN2A_0040,AAZ57532.1,None,conserved hypothetical protein,PMM0604,CAE19063.1,None,conserved hypothetical protein,8.84417E-169,,,,,,,,,,
PMN2A_0041,AAZ57533.1,None,conserved hypothetical protein,PMM0605,CAE19064.1,None,conserved hypothetical protein,3.74233E-60,,,,,,,,,,
PMN2A_0042,AAZ57534.1,None,"signal peptidase I, Serine peptidase, MEROPS family S26A",PMM0606,CAE19065.1,lepB,leader peptidase I,3.99143E-65,PMM0513,CAE18972.1,lepB,Signal peptidase I,6.70992E-26,,,,,
PMN2A_0043,AAZ57535.1,None,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase",PMM0607,CAE19066.1,menD,"Menaquinone biosynthesis protein; probable 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase",1.06804E-152,,,,,,,,,,
PMN2A_0044,AAZ57536.1,None,"1,4-Dihydroxy-2-naphthoate synthase",PMM0608,CAE19067.1,menB,Napthoate synthase,9.98133E-153,,,,,,,,,,
PMN2A_0045,AAZ57537.1,None,"glycogen/starch synthases, ADP-glucose type",PMM0609,CAE19068.1,None,Putative ADPglucose--glucosyltransferase (GlgA),0.00000E+00,,,,,,,,,,
PMN2A_0046,AAZ57538.1,None,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,PMM0610,CAE19069.1,murF,Cytoplasmic peptidoglycan synthetase,6.07236E-113,,,,,,,,,,
PMN2A_0047,AAZ57539.1,None,UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase,PMM0611,CAE19070.1,glmU,UDP-N-acetylglucosamine pyrophosphorylase,2.85667E-167,,,,,,,,,,
PMN2A_0048,AAZ57540.1,None,SAM-dependent methyltransferase,PMM0612,CAE19071.1,None,conserved hypothetical protein,1.82415E-87,,,,,,,,,,
PMN2A_0049,AAZ57541.1,None,3-phosphoshikimate 1-carboxyvinyltransferase,PMM0613,CAE19072.1,aroA,EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase),0.00000E+00,,,,,,,,,,
PMN2A_0051,AAZ57543.1,None,2-phosphosulfolactate phosphatase,PMM0614,CAE19073.1,None,conserved hypothetical protein,2.39414E-90,,,,,,,,,,
PMN2A_0052,AAZ57544.1,None,nitrilase-like protein,PMM0615,CAE19074.1,None,Possible nitrilase,2.94616E-169,,,,,,,,,,
PMN2A_0053,AAZ57545.1,None,cell wall hydrolase/autolysin,PMM0616,CAE19075.1,None,Cell wall hydrolase/autolysin,4.24966E-126,,,,,,,,,,
PMN2A_0054,AAZ57546.1,None,glutamate racemase,PMM0617,CAE19076.1,murI,Putative aspartate and glutamate racemases:Glutamate racemase,3.47377E-75,,,,,,,,,,
PMN2A_0055,AAZ57547.1,None,trans-hexaprenyltranstransferase,PMM0618,CAE19077.1,sds,polyprenyl synthetase; solanesyl diphosphate synthase (sds),7.08370E-180,PMM1070,CAE19529.1,crtE,Polyprenyl synthetase,1.16927E-26,,,,,
PMN2A_0056,AAZ57548.1,None,"HAD-superfamily hydrolase subfamily IA, variant 3",PMM1380,CAE19839.1,None,unknown,3.65546E-61,,,,,,,,,,
PMN2A_0057,AAZ57549.1,None,acetyl-coenzyme A synthetase,PMM0619,CAE19078.1,acs,acetyl-coenzyme A synthetase,0.00000E+00,,,,,,,,,,
PMN2A_0058,AAZ57550.1,None,conserved hypothetical protein,PMM0620,CAE19079.1,None,conserved hypothetical protein,2.42950E-84,,,,,,,,,,
PMN2A_0059,AAZ57551.1,None,"DNA polymerase III, epsilon subunit",PMM0621,CAE19080.1,dnaQ,"possible DNA polymerase III, epsilon subunit",1.37515E-94,,,,,,,,,,
PMN2A_0061,AAZ57553.1,None,histidyl-tRNA synthetase,PMM0623,CAE19082.1,hisS,Histidyl-tRNA synthetase,2.90069E-175,,,,,,,,,,
PMN2A_0062,AAZ57554.1,None,UDP-glucose 6-dehydrogenase,PMM1261,CAE19720.1,ugd,UDP-glucose 6-dehydrogenase,0.00000E+00,,,,,,,,,,
PMN2A_0065,AAZ57557.1,None,hypothetical protein,PMM0626,CAE19085.1,None,hypothetical,1.36370E-13,,,,,,,,,,
PMN2A_1937,ABU23872.1,None,Conserved hypothetical protein,PMM1852,CAP16356.1,None,Conserved hypothetical protein,2.22341E-12,,,,,,,,,,
PMN2A_0066,AAZ57558.1,None,chlorophyll a/b binding light harvesting protein PcbA,PMM0627,CAE19086.1,pcb,light-harvesting complex protein,0.00000E+00,PMM1158,CAE19617.1,psbC,Photosystem II PsbC protein (CP43),6.75140E-45,PMM0315,CAE18774.1,psbB,Photosystem II PsbB protein (CP47),6.62355E-15
PMN2A_0067,AAZ57559.1,None,Na+/glutamate symporter,PMM0628,CAE19087.1,None,"possible sodium:solute symporter, ESS family",8.18557E-146,,,,,,,,,,
PMN2A_0068,AAZ57560.1,None,conserved hypothetical protein,PMM0629,CAE19088.1,None,conserved hypothetical protein,1.41557E-37,,,,,,,,,,
PMN2A_0069,AAZ57561.1,None,glutathione S-transferase N terminus protein,PMM0630,CAE19089.1,"GSTTLp28,P28,GSTO1",Glutathione S-transferase N terminus,7.07883E-62,,,,,,,,,,
PMN2A_0070,AAZ57562.1,None,possible NADH-ubiquinone/plastoquinone,PMM0631,CAE19090.1,None,possible NADH-Ubiquinone/plastoquinone (comple,2.31814E-51,,,,,,,,,,
PMN2A_0072,AAZ57564.1,None,short-chain dehydrogenase/reductase (SDR) superfamily:glucose,PMM0632,CAE19091.1,None,Short-chain dehydrogenase/reductase (SDR) superfamily,2.54636E-84,PMM0453,CAE18912.1,fabG,3-oxoacyl-[acyl-carrier protein,4.97334E-19,,,,,
PMN2A_0073,AAZ57565.1,None,lycopene cyclase (CrtL-type),PMM0633,CAE19092.1,crtL2,putative lycopene epsilon cyclase,0.00000E+00,PMM1064,CAE19523.1,crtL1,putative lycopene beta cyclase,7.44162E-146,,,,,
PMN2A_0074,AAZ57566.1,None,chlorophyll synthase / NADPH-protochlorophyllide oxidoreductase,PMM0634,CAE19093.1,"por, pcr",possible light-dependent protochlorophyllide oxido-reductase,7.40205E-82,PMM0542,CAE19001.1,"por, pcr",Light dependent protochlorophyllide oxido-reductase,7.29447E-33,PMM1361,CAE19820.1,None,Short-chain dehydrogenase/reductase (SDR) superfamily,4.14229E-24
PMN2A_0075,AAZ57567.1,None,small-conductance mechanosensitive channel,PMM0635,CAE19094.1,None,"small mechanosensitive ion channel, MscS family",2.11476E-107,,,,,,,,,,
PMN2A_0076,AAZ57568.1,None,isochorismatase family hydrolase,PMM0636,CAE19095.1,None,Isochorismatase hydrolase family,1.70057E-48,,,,,,,,,,
PMN2A_0077,AAZ57569.1,None,Fe2+/Zn2+ uptake regulation protein,PMM0637,CAE19096.1,fur,Ferric uptake regulator family,9.44250E-70,PMM1030,CAE19489.1,None,Ferric uptake regulator family,7.31156E-12,,,,,
PMN2A_0078,AAZ57570.1,None,conserved hypothetical protein,PMM0638,CAE19097.1,None,conserved hypothetical protein,4.75672E-126,,,,,,,,,,
PMN2A_0079,AAZ57571.1,None,glucosylglycerol phosphatase,PMM0639,CAE19098.1,stpA,putative glucosylglycerolphosphate phosphatase,9.13047E-142,,,,,,,,,,
PMN2A_0080,AAZ57572.1,None,conserved hypothetical protein,PMM0640,CAE19099.1,None,conserved hypothetical protein,2.75131E-172,,,,,,,,,,
PMN2A_0082,AAZ57574.1,None,conserved hypothetical protein,PMM0641,CAE19100.1,None,conserved hypothetical protein,3.46552E-61,,,,,,,,,,
PMN2A_0083,AAZ57575.1,None,O-acetylhomoserine sulfhydrolase,PMM0642,CAE19101.1,cysD,putative O-Acetyl homoserine sulfhydrylase,0.00000E+00,PMM0409,CAE18868.1,metB,putative Cystathionine gamma-synthase,7.47372E-45,,,,,
PMN2A_0084,AAZ57576.1,None,homoserine O-succinyltransferase,PMM0643,CAE19102.1,metA,putative homoserine O-succinyltransferase,0.00000E+00,,,,,,,,,,
PMN2A_0085,AAZ57577.1,None,FAD/FMN-containing dehydrogenase,PMM0645,CAE19104.1,None,"FAD linked oxidase, N-terminal",1.27532E-87,,,,,,,,,,
PMN2A_0086,AAZ57578.1,None,conserved hypothetical protein,PMM0646,CAE19105.1,None,conserved hypothetical protein,1.72736E-130,,,,,,,,,,
PMN2A_0087,AAZ57579.1,None,conserved hypothetical protein,PMM0647,CAE19106.1,None,conserved hypothetical protein,2.69322E-19,,,,,,,,,,
PMN2A_0088,AAZ57580.1,None,glucose-methanol-choline (GMC) oxidoreductase:NAD binding site,PMM0648,CAE19107.1,None,Glucose-methanol-choline (GMC) oxidoreductase:NAD binding site,0.00000E+00,,,,,,,,,,
PMN2A_0089,AAZ57581.1,None,secreted pentapeptide repeats protein,PMM0649,CAE19108.1,None,Pentapeptide repeats,4.43469E-56,PMM0777,CAE19236.1,None,conserved hypothetical protein,2.57030E-19,PMM1042,CAE19501.1,None,conserved hpothetical protein,3.14585E-16
PMN2A_0092,AAZ57584.1,None,conserved hypothetical protein,PMM0660,CAE19119.1,None,"possible RNA recognition motif. (a.k.a. RRM, R",1.20127E-17,,,,,,,,,,
PMN2A_0093,AAZ57585.1,None,B-12 Dependent ribonucleotide Reductase,PMM0661,CAE19120.1,nrdJ,ribonucleotide reductase (Class II),0.00000E+00,,,,,,,,,,
PMN2A_0094,AAZ57586.1,None,SAM-dependent methyltransferase,PMM0662,CAE19121.1,None,conserved hypothetical protein,1.65247E-56,,,,,,,,,,
PMN2A_0095,AAZ57587.1,None,bacterial peptide chain release factor 3 (bRF-3),PMM0663,CAE19122.1,prfC,peptide-chain-release factor RF-3,0.00000E+00,PMM1509,CAE19968.1,fusA,Elongation factor G,4.01655E-49,PMM0420,CAE18879.1,lepA,GTP-binding protein LepA,1.02578E-27
PMN2A_0096,AAZ57588.1,None,conserved hypothetical protein,PMM0664,CAE19123.1,None,conserved hypothetical protein,7.06662E-46,,,,,,,,,,
PMN2A_0097,AAZ57589.1,None,Hsp33 protein,PMM0665,CAE19124.1,hsp33,Hsp33 protein,2.03603E-147,,,,,,,,,,
PMN2A_0098,AAZ57590.1,None,ATPase,PMM0666,CAE19125.1,None,"possible ABC transporter, ATP-binding component",2.02979E-80,PMM0750,CAE19209.1,None,"ABC transporter, ATP-binding component",1.31589E-29,PMM0973,CAE19432.1,urtD,putative ATP binding subunit of urea ABC transport system,2.94947E-22
PMN2A_0099,AAZ57591.1,None,conserved hypothetical protein,PMM0667,CAE19126.1,None,conserved hypothetical protein,2.74609E-71,,,,,,,,,,
PMN2A_0100,AAZ57592.1,None,Conserved hypothetical protein 46,PMM0668,CAE19127.1,None,Conserved hypothetical protein 46,1.39640E-58,,,,,,,,,,
PMN2A_0101,AAZ57593.1,None,"Protein of unknown function DUF92, transmembrane",PMM0669,CAE19128.1,None,conserved hypothetical protein,7.09236E-86,,,,,,,,,,
PMN2A_0102,AAZ57594.1,None,arylesterase,PMM0670,CAE19129.1,None,conserved hypothetical protein,5.98517E-84,,,,,,,,,,
PMN2A_0103,AAZ57595.1,None,ABC-type phosphate/phosphonate transport system permease component,PMM0671,CAE19130.1,None,putative phosphonate ABC transporter,7.00290E-121,,,,,,,,,,
PMN2A_0104,AAZ57596.1,None,ATPase,PMM0672,CAE19131.1,None,Putative phosphonate ABC transporter,4.19327E-73,PMM0807,CAE19266.1,None,"possible ABC transporter component, ATP-binding domain",3.14183E-21,PMM0750,CAE19209.1,None,"ABC transporter, ATP-binding component",6.70041E-21
PMN2A_0105,AAZ57597.1,None,Phosphonate-binding periplasmic protein,PMM0673,CAE19132.1,None,Putative phosphonate binding protein for ABC transporter,2.15367E-109,,,,,,,,,,
PMN2A_0106,AAZ57598.1,None,L-aspartate aminotransferase apoenzyme,PMM0674,CAE19133.1,aspC,Aminotransferases class-I,1.49348E-152,,,,,,,,,,
PMN2A_0108,AAZ57600.1,None,phage SPO1 DNA polymerase-related protein,PMM0675,CAE19134.1,None,Uracil-DNA glycosylase,5.49448E-68,,,,,,,,,,
PMN2A_0109,AAZ57601.1,None,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,PMM0676,CAE19135.1,gcpE,GcpE protein,0.00000E+00,,,,,,,,,,
PMN2A_0110,AAZ57602.1,None,"C-terminal processing peptidase-2, Serine peptidase, MEROPS family S41A",PMM0677,CAE19136.1,None,carboxyl-terminal processing protease,1.53736E-163,PMM0324,CAE18783.1,ctpA,carboxyl-terminal processing proteinase precursor,1.86852E-71,,,,,
PMN2A_0111,AAZ57603.1,None,conserved hypothetical protein,PMM1388,CAE19847.1,None,conserved hypothetical protein,1.99139E-54,,,,,,,,,,
PMN2A_0112,AAZ57604.1,None,quinolinate synthetase A,PMM0678,CAE19137.1,None,Quinolinate synthetase A protein,1.11811E-161,,,,,,,,,,
PMN2A_0113,AAZ57605.1,None,phosphoesterase,PMM0679,CAE19138.1,None,putative transcripton factor,2.79605E-89,,,,,,,,,,
PMN2A_0114,AAZ57606.1,None,conserved hypothetical protein,PMM0680,CAE19139.1,None,conserved hypothetical protein,1.01304E-119,,,,,,,,,,
PMN2A_0115,AAZ57607.1,None,conserved hypothetical protein,PMM0681,CAE19140.1,None,conserved hypothetical protein,5.91596E-105,,,,,,,,,,
PMN2A_0116,AAZ57608.1,None,3-dehydroquinate synthase,PMM0682,CAE19141.1,aroB,3-dehydroquinate synthase,2.48091E-143,,,,,,,,,,
PMN2A_0117,AAZ57609.1,None,5-(carboxyamino)imidazole ribonucleotide synthase,PMM0683,CAE19142.1,purK,phosphoribosylaminoimidazole carboxylase,1.90514E-134,PMM1004,CAE19463.1,purT,GAR transformylase 2,7.58253E-18,,,,,
PMN2A_1944,ABU23879.1,None,Conserved hypothetical protein,PMM1903,CAP16407.1,None,Conserved hypothetical protein,2.40282E-25,,,,,,,,,,
PMN2A_0121,AAZ57613.1,None,conserved hypothetical protein,PMM1166,CAE19625.1,None,conserved hypothetical protein,2.70991E-39,,,,,,,,,,
PMN2A_0122,AAZ57614.1,None,conserved hypothetical protein,PMM1884,CAP16388.1,None,Conserved hypothetical protein,7.73813E-17,,,,,,,,,,
PMN2A_0124,AAZ57616.1,None,conserved hypothetical protein,PMM0986,CAE19445.1,None,conserved hypothetical,1.11051E-56,,,,,,,,,,
PMN2A_0125,AAZ57617.1,None,possible paired amphipathic helix repeat,PMM0991,CAE19450.1,None,possible Paired amphipathic helix repeat,7.39435E-54,,,,,,,,,,
PMN2A_0127,AAZ57619.1,None,conserved hypothetical protein,PMM0700,CAE19159.1,None,conserved hypothetical protein,2.63331E-15,,,,,,,,,,
PMN2A_0128,AAZ57620.1,None,BdrC3-like protein,PMM0858,CAE19317.1,None,hypothetical,7.93814E-13,,,,,,,,,,
PMN2A_0129,AAZ57621.1,None,protein family PM-1,PMM1883,CAP16387.1,None,Conserved hypothetical protein,1.04677E-13,PMM0231,CAE18690.1,None,conserved hypothetical protein,5.30326E-11,,,,,
PMN2A_0130,AAZ57622.1,None,HI0933-like protein,PMM1370,CAE19829.1,None,conserved hypothetical protein,5.79185E-156,,,,,,,,,,
PMN2A_0131,AAZ57623.1,None,conserved hypothetical protein,PMM1359,CAE19818.1,None,conserved hypothetical protein,1.26359E-63,,,,,,,,,,
PMN2A_0133,AAZ57625.1,None,protein family PM-1,PMM1883,CAP16387.1,None,Conserved hypothetical protein,8.27587E-25,PMM0231,CAE18690.1,None,conserved hypothetical protein,2.80531E-12,,,,,
PMN2A_0134,AAZ57626.1,None,conserved hypothetical protein,PMM0927,CAE19386.1,None,conserved hypothetical protein,3.34091E-93,,,,,,,,,,
PMN2A_0135,AAZ57627.1,None,photosystem II reaction centre W protein,PMM0926,CAE19385.1,psb28,possible Photosystem II reaction center Psb28 protein,1.69158E-21,,,,,,,,,,
PMN2A_0136,AAZ57628.1,None,rhodanese-like protein,PMM0925,CAE19384.1,None,conserved hypothetical protein,1.29064E-98,,,,,,,,,,
PMN2A_0137,AAZ57629.1,None,conserved hypothetical protein,PMM0924,CAE19383.1,None,conserved hypothetical protein,1.58921E-78,,,,,,,,,,
PMN2A_0138,AAZ57630.1,None,conserved hypothetical protein,PMM0923,CAE19382.1,None,conserved hypothetical protein,1.72869E-50,,,,,,,,,,
PMN2A_0140,AAZ57632.1,None,SAM (and some other nucleotide) binding motif:generic methyl-transferase,PMM0921,CAE19380.1,None,SAM (and some other nucleotide) binding motif:Generic methyl-transferase,2.05803E-156,,,,,,,,,,
PMN2A_0141,AAZ57633.1,None,L-glutamine synthetase,PMM0920,CAE19379.1,glnA,"Glutamine synthetase, glutamate--ammonia ligase",0.00000E+00,,,,,,,,,,
PMN2A_0142,AAZ57634.1,None,alanine-glyoxylate aminotransferase apoenzyme,PMM0919,CAE19378.1,"spt, agt",serine:pyruvate/alanine:glyoxylate aminotransferase,0.00000E+00,PMM0035,CAE18494.1,DHSS,soluble hydrogenase small subunit,1.48296E-54,,,,,
PMN2A_0143,AAZ57635.1,None,putative cytidine/deoxycytidylate deaminase,PMM0918,CAE19377.1,None,putative cytidine/deoxycytidylate deaminase,1.94409E-63,,,,,,,,,,
PMN2A_0144,AAZ57636.1,None,pyridoxal-dependent decarboxylase family,PMM0917,CAE19376.1,None,Pyridoxal-dependent decarboxylase family protein,7.08607E-168,,,,,,,,,,
PMN2A_0145,AAZ57637.1,None,Small GTP-binding protein domain,PMM0916,CAE19375.1,None,conserved hypothetical protein,3.25025E-108,PMM1444,CAE19903.1,None,conserved hypothetical protein,3.63909E-17,,,,,
PMN2A_0146,AAZ57638.1,None,"signal peptidase II, Aspartic peptidase, MEROPS family A08",PMM0915,CAE19374.1,None,putative lipoprotein signal peptidase,5.23222E-18,,,,,,,,,,
PMN2A_0147,AAZ57639.1,None,uncharacterized BioY family conserved membrane protein,PMM0914,CAE19373.1,None,conserved hypothetical protein,3.41211E-18,,,,,,,,,,
PMN2A_0148,AAZ57640.1,None,conserved hypothetical protein,PMM0744,CAE19203.1,None,conserved hypothetical protein,1.73221E-23,,,,,,,,,,
PMN2A_0149,AAZ57641.1,None,Zn-dependent peptidase,PMM0745,CAE19204.1,None,Insulinase family (Peptidase family M16),4.61215E-72,PMM0746,CAE19205.1,None,Possible Zn-dependent peptidase,1.02205E-12,,,,,
PMN2A_0150,AAZ57642.1,None,possible Zn-dependent peptidase,PMM0746,CAE19205.1,None,Possible Zn-dependent peptidase,1.06499E-96,,,,,,,,,,
PMN2A_0151,AAZ57643.1,None,ferredoxin-dependent biliverdin reductase,PMM0747,CAE19206.1,pcyA,ferredoxin-dependent biliverdin reductase,1.74468E-61,,,,,,,,,,
PMN2A_0152,AAZ57644.1,None,DevB-like secretion protein,PMM0748,CAE19207.1,None,possible ABC transporter component,1.79017E-83,,,,,,,,,,
PMN2A_0153,AAZ57645.1,None,DevC protein,PMM0749,CAE19208.1,None,"ABC-transporter, membrane spanning component",0.00000E+00,,,,,,,,,,
PMN2A_0154,AAZ57646.1,None,ATPase,PMM0750,CAE19209.1,None,"ABC transporter, ATP-binding component",4.91455E-116,PMM0434,CAE18893.1,None,"possible ABC transporter, ATP binding protein",3.82113E-39,PMM0803,CAE19262.1,"futC, sfuC","ABC transporter, ATP binding component, possibly iron transporter",1.59218E-36
PMN2A_0155,AAZ57647.1,None,conserved hypothetical protein,PMM0751,CAE19210.1,None,conserved hypothetical protein,4.32048E-24,,,,,,,,,,
PMN2A_0156,AAZ57648.1,None,"glycosyl transferase, family 2",PMM0752,CAE19211.1,None,"Glycosyl transferase, family 2",5.20013E-140,,,,,,,,,,
