Locus tag,Protein ID,Gene,Protein name
[locus_tag=PMN2A_1035],[protein_id=AAZ58525.1],[gene=None],[protein=ABC-type metal ion transport system periplasmic component]
[locus_tag=PMN2A_1037],[protein_id=AAZ58527.1],[gene=None],"[protein=putative GTPase, G3E family]"
[locus_tag=PMN2A_1039],[protein_id=AAZ58529.1],[gene=None],[protein=possible trypsin]
[locus_tag=PMN2A_1040],[protein_id=AAZ58530.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1041],[protein_id=AAZ58531.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1042],[protein_id=AAZ58532.1],[gene=None],[protein=redox protein]
[locus_tag=PMN2A_1044],[protein_id=AAZ58534.1],[gene=None],[protein=urea ABC transporter ATP-binding protein]
[locus_tag=PMN2A_1045],[protein_id=AAZ58535.1],[gene=None],[protein=urea ABC transporter ATP-binding protein]
[locus_tag=PMN2A_1048],[protein_id=AAZ58538.1],[gene=None],[protein=urea-binding protein]
[locus_tag=PMN2A_1056],[protein_id=AAZ58546.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1057],[protein_id=AAZ58547.1],[gene=None],[protein=porin-like protein]
[locus_tag=PMN2A_1059],[protein_id=AAZ58549.1],[gene=None],[protein=RNA-binding region RNP-1 (RNA recognition motif)]
[locus_tag=PMN2A_1060],[protein_id=AAZ58550.1],[gene=None],[protein=SSU ribosomal protein S21P]
[locus_tag=PMN2A_1061],[protein_id=AAZ58551.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1062],[protein_id=AAZ58552.1],[gene=None],[protein=uncharacterized AbrB family conserved membrane protein]
[locus_tag=PMN2A_1063],[protein_id=AAZ58553.1],[gene=None],[protein=Elongator protein 3/MiaB/NifB]
[locus_tag=PMN2A_1065],[protein_id=AAZ58555.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1066],[protein_id=AAZ58556.1],[gene=None],[protein=LL-diaminopimelate aminotransferase apoenzyme]
[locus_tag=PMN2A_1067],[protein_id=AAZ58557.1],[gene=None],[protein=RNAse E]
[locus_tag=PMN2A_1068],[protein_id=AAZ58558.1],[gene=None],[protein=RNase HII]
[locus_tag=PMN2A_1069],[protein_id=AAZ58559.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1070],[protein_id=AAZ58560.1],[gene=None],[protein=prephenate dehydratase]
[locus_tag=PMN2A_1071],[protein_id=AAZ58561.1],[gene=None],[protein=UbiE/COQ5 family methyltransferase]
[locus_tag=PMN2A_1072],[protein_id=AAZ58562.1],[gene=None],"[protein=peptidase S16, lon N-terminal protein]"
[locus_tag=PMN2A_1073],[protein_id=AAZ58563.1],[gene=None],[protein=SSU ribosomal protein S10P]
[locus_tag=PMN2A_1074],[protein_id=AAZ58564.1],[gene=None],[protein=translation elongation factor 1A (EF-1A/EF-Tu)]
[locus_tag=PMN2A_1075],[protein_id=AAZ58565.1],[gene=None],[protein=translation elongation factor 2 (EF-2/EF-G)]
[locus_tag=PMN2A_1076],[protein_id=AAZ58566.1],[gene=None],[protein=SSU ribosomal protein S7P]
[locus_tag=PMN2A_1077],[protein_id=AAZ58567.1],[gene=None],[protein=SSU ribosomal protein S12P]
[locus_tag=PMN2A_1078],[protein_id=AAZ58568.1],[gene=None],[protein=glutamate synthase (ferredoxin)]
[locus_tag=PMN2A_1079],[protein_id=AAZ58569.1],[gene=None],[protein=uncharacterized YCII family conserved protein]
[locus_tag=PMN2A_1080],[protein_id=AAZ58570.1],[gene=None],[protein=lipoate synthase]
[locus_tag=PMN2A_1081],[protein_id=AAZ58571.1],[gene=None],[protein=precorrin-3 methyltransferase]
[locus_tag=PMN2A_1082],[protein_id=AAZ58572.1],[gene=None],[protein=photosystem I psaA]
[locus_tag=PMN2A_1083],[protein_id=AAZ58573.1],[gene=None],[protein=photosystem I psaB]
[locus_tag=PMN2A_1084],[protein_id=AAZ58574.1],[gene=None],[protein=photosystem I PsaL protein (subunit XI)]
[locus_tag=PMN2A_1085],[protein_id=AAZ58575.1],[gene=None],[protein=photosystem I subunit VIII PsaI]
[locus_tag=PMN2A_1086],[protein_id=AAZ58576.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1087],[protein_id=AAZ58577.1],[gene=None],[protein=glycosyltransferase]
[locus_tag=PMN2A_1088],[protein_id=AAZ58578.1],[gene=None],[protein=cell wall-associated hydrolase]
[locus_tag=PMN2A_1089],[protein_id=AAZ58579.1],[gene=None],[protein=beta-lactamase superfamily protein]
[locus_tag=PMN2A_1092],[protein_id=AAZ58582.1],[gene=None],[protein=TPR repeat]
[locus_tag=PMN2A_1093],[protein_id=AAZ58583.1],[gene=None],[protein=TPR repeat]
[locus_tag=PMN2A_1094],[protein_id=AAZ58584.1],[gene=None],[protein=TPR repeat]
[locus_tag=PMN2A_1098],[protein_id=AAZ58588.1],[gene=None],[protein=alanine racemase]
[locus_tag=PMN2A_1099],[protein_id=AAZ58589.1],[gene=None],[protein=HNH nuclease]
[locus_tag=PMN2A_1100],[protein_id=AAZ58590.1],[gene=None],[protein=bacterial peptide chain release factor 1 (bRF-1)]
[locus_tag=PMN2A_1101],[protein_id=AAZ58591.1],[gene=None],[protein=LSU ribosomal protein L31P]
[locus_tag=PMN2A_1102],[protein_id=AAZ58592.1],[gene=None],[protein=SSU ribosomal protein S9P]
[locus_tag=PMN2A_1103],[protein_id=AAZ58593.1],[gene=None],[protein=LSU ribosomal protein L13P]
[locus_tag=PMN2A_1104],[protein_id=AAZ58594.1],[gene=None],[protein=tRNA pseudouridine synthase]
[locus_tag=PMN2A_1105],[protein_id=AAZ58595.1],[gene=None],[protein=LSU ribosomal protein L17P]
[locus_tag=PMN2A_1106],[protein_id=AAZ58596.1],[gene=None],[protein=DNA-directed RNA polymerase subunit alpha]
[locus_tag=PMN2A_1107],[protein_id=AAZ58597.1],[gene=None],[protein=SSU ribosomal protein S11P]
[locus_tag=PMN2A_1108],[protein_id=AAZ58598.1],[gene=None],[protein=SSU ribosomal protein S13P]
[locus_tag=PMN2A_1110],[protein_id=AAZ58600.1],[gene=None],[protein=Adenylate kinase]
[locus_tag=PMN2A_1111],[protein_id=AAZ58601.1],[gene=None],[protein=protein translocase subunit secY/sec61 alpha]
[locus_tag=PMN2A_1112],[protein_id=AAZ58602.1],[gene=None],[protein=LSU ribosomal protein L15P]
[locus_tag=PMN2A_1113],[protein_id=AAZ58603.1],[gene=None],[protein=SSU ribosomal protein S5P]
[locus_tag=PMN2A_1114],[protein_id=AAZ58604.1],[gene=None],[protein=LSU ribosomal protein L18P]
[locus_tag=PMN2A_1115],[protein_id=AAZ58605.1],[gene=None],[protein=LSU ribosomal protein L6P]
[locus_tag=PMN2A_1116],[protein_id=AAZ58606.1],[gene=None],[protein=SSU ribosomal protein S8P]
[locus_tag=PMN2A_1117],[protein_id=AAZ58607.1],[gene=None],[protein=LSU ribosomal protein L5P]
[locus_tag=PMN2A_1118],[protein_id=AAZ58608.1],[gene=None],[protein=LSU ribosomal protein L24P]
[locus_tag=PMN2A_1119],[protein_id=AAZ58609.1],[gene=None],[protein=LSU ribosomal protein L14P]
[locus_tag=PMN2A_1120],[protein_id=AAZ58610.1],[gene=None],[protein=SSU ribosomal protein S17P]
[locus_tag=PMN2A_1121],[protein_id=AAZ58611.1],[gene=None],[protein=LSU ribosomal protein L29P]
[locus_tag=PMN2A_1122],[protein_id=AAZ58612.1],[gene=None],[protein=LSU ribosomal protein L16P]
[locus_tag=PMN2A_1123],[protein_id=AAZ58613.1],[gene=None],[protein=SSU ribosomal protein S3P]
[locus_tag=PMN2A_1124],[protein_id=AAZ58614.1],[gene=None],[protein=LSU ribosomal protein L22P]
[locus_tag=PMN2A_1125],[protein_id=AAZ58615.1],[gene=None],[protein=SSU ribosomal protein S19P]
[locus_tag=PMN2A_1126],[protein_id=AAZ58616.1],[gene=None],[protein=LSU ribosomal protein L2P]
[locus_tag=PMN2A_1127],[protein_id=AAZ58617.1],[gene=None],[protein=LSU ribosomal protein L23P]
[locus_tag=PMN2A_1128],[protein_id=AAZ58618.1],[gene=None],[protein=LSU ribosomal protein L4P]
[locus_tag=PMN2A_1129],[protein_id=AAZ58619.1],[gene=None],[protein=LSU ribosomal protein L3P]
[locus_tag=PMN2A_1130],[protein_id=AAZ58620.1],[gene=None],[protein=NADH dehydrogenase I subunit N]
[locus_tag=PMN2A_1131],[protein_id=AAZ58621.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1132],[protein_id=AAZ58622.1],[gene=None],[protein=HAD superfamily hydrolase]
[locus_tag=PMN2A_1133],[protein_id=AAZ58623.1],[gene=None],[protein=RecA protein]
[locus_tag=PMN2A_1134],[protein_id=AAZ58624.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1135],[protein_id=AAZ58625.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1136],[protein_id=AAZ58626.1],[gene=None],[protein=arogenate dehydrogenase (NADP)]
[locus_tag=PMN2A_1137],[protein_id=AAZ58627.1],[gene=None],[protein=UDP-galactopyranose mutase]
[locus_tag=PMN2A_1139],[protein_id=AAZ58629.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1141],[protein_id=AAZ58631.1],[gene=None],[protein=rhodanese-like protein]
[locus_tag=PMN2A_1142],[protein_id=AAZ58632.1],[gene=None],"[protein=cob(I)yrinic acid a,c-diamide adenosyltransferase]"
[locus_tag=PMN2A_1143],[protein_id=AAZ58633.1],[gene=None],[protein=Conserved hypothetical protein 268]
[locus_tag=PMN2A_1144],[protein_id=AAZ58634.1],[gene=None],[protein=adenosylmethionine decarboxylase proenzyme]
[locus_tag=PMN2A_1145],[protein_id=AAZ58635.1],[gene=None],[protein=DNA replication and repair protein RecF]
[locus_tag=PMN2A_1146],[protein_id=AAZ58636.1],[gene=None],[protein=GNAT family acetyltransferase]
[locus_tag=PMN2A_1147],[protein_id=AAZ58637.1],[gene=None],[protein=Phosphoenolpyruvate carboxylase]
[locus_tag=PMN2A_1148],[protein_id=AAZ58638.1],[gene=None],"[protein=glutamate--cysteine ligase, putative]"
[locus_tag=PMN2A_1149],[protein_id=AAZ58639.1],[gene=None],"[protein=anthranilate synthase, component I]"
[locus_tag=PMN2A_1150],[protein_id=AAZ58640.1],[gene=None],[protein=photosystem I protein PsaD]
[locus_tag=PMN2A_1151],[protein_id=AAZ58641.1],[gene=None],[protein=signal transduction histidine kinase]
[locus_tag=PMN2A_1152],[protein_id=AAZ58642.1],[gene=None],[protein=bacterial cell division membrane protein]
[locus_tag=PMN2A_1153],[protein_id=AAZ58643.1],[gene=None],[protein=ATPase]
[locus_tag=PMN2A_1154],[protein_id=AAZ58644.1],[gene=None],[protein=coproporphyrinogen oxidase]
[locus_tag=PMN2A_1155],[protein_id=AAZ58645.1],[gene=None],[protein=dehydrogenase]
[locus_tag=PMN2A_1156],[protein_id=AAZ58646.1],[gene=None],[protein=uncharacterized membrane protein]
[locus_tag=PMN2A_1157],[protein_id=AAZ58647.1],[gene=None],[protein=3'-5' exonuclease]
[locus_tag=PMN2A_1158],[protein_id=AAZ58648.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1159],[protein_id=AAZ58649.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1162],[protein_id=AAZ58652.1],[gene=None],[protein=oxidoreductase]
[locus_tag=PMN2A_1163],[protein_id=AAZ58653.1],[gene=None],[protein=possible conserved carboxylase domain]
[locus_tag=PMN2A_1164],[protein_id=AAZ58654.1],[gene=None],[protein=phosphoribosylformylglycinamidine cyclo-ligase]
[locus_tag=PMN2A_1165],[protein_id=AAZ58655.1],[gene=None],[protein=cytidylate kinase]
[locus_tag=PMN2A_1166],[protein_id=AAZ58656.1],[gene=None],[protein=protein tyrosine phosphatase]
[locus_tag=PMN2A_1167],[protein_id=AAZ58657.1],[gene=None],[protein=phycoerythrobilin:ferredoxin oxidoreductase PebB]
[locus_tag=PMN2A_1168],[protein_id=AAZ58658.1],[gene=None],[protein=phycoerythrobilin:ferredoxin oxidoreductase]
[locus_tag=PMN2A_1169],[protein_id=AAZ58659.1],[gene=None],[protein=heme oxygenase (decyclizing)]
[locus_tag=PMN2A_1170],[protein_id=AAZ58660.1],[gene=None],[protein=isocitrate dehydrogenase (NADP)]
[locus_tag=PMN2A_1173],[protein_id=AAZ58663.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1174],[protein_id=AAZ58664.1],[gene=None],[protein=alpha/beta superfamily hydrolase]
[locus_tag=PMN2A_1175],[protein_id=AAZ58665.1],[gene=None],"[protein=sodium/proton antiporter NhaS3, CPA2 family]"
[locus_tag=PMN2A_1176],[protein_id=AAZ58666.1],[gene=None],[protein=glycogen/starch/alpha-glucan phosphorylase]
[locus_tag=PMN2A_1177],[protein_id=AAZ58667.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1178],[protein_id=AAZ58668.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1179],[protein_id=AAZ58669.1],[gene=None],[protein=RNAse III]
[locus_tag=PMN2A_1180],[protein_id=AAZ58670.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1181],[protein_id=AAZ58671.1],[gene=None],[protein=16S rRNA processing protein RimM]
[locus_tag=PMN2A_1182],[protein_id=AAZ58672.1],[gene=None],"[protein=mannose-6-phosphate isomerase, type 2 / mannose-1-phosphate guanylyltransferase (GDP)]"
[locus_tag=PMN2A_1183],[protein_id=AAZ58673.1],[gene=None],[protein=glutamine--fructose-6-phosphate transaminase]
[locus_tag=PMN2A_1184],[protein_id=AAZ58674.1],[gene=None],[protein=photosystem I iron-sulfur center subunit VII (PsaC)]
[locus_tag=PMN2A_1185],[protein_id=AAZ58675.1],[gene=None],[protein=Acyl carrier protein (ACP)]
[locus_tag=PMN2A_1186],[protein_id=AAZ58676.1],[gene=None],[protein=3-oxoacyl-[acyl-carrier-protein]
[locus_tag=PMN2A_1187],[protein_id=AAZ58677.1],[gene=None],[protein=transketolase]
[locus_tag=PMN2A_1188],[protein_id=AAZ58678.1],[gene=None],[protein=hydroxymethylpyrimidine synthase]
[locus_tag=PMN2A_1190],[protein_id=AAZ58680.1],[gene=None],"[protein=peptidase M20D, amidohydrolase]"
[locus_tag=PMN2A_1191],[protein_id=AAZ58681.1],[gene=None],[protein=TPR repeat]
[locus_tag=PMN2A_1192],[protein_id=AAZ58682.1],[gene=None],[protein=Holliday junction DNA helicase subunit RuvB]
[locus_tag=PMN2A_1193],[protein_id=AAZ58683.1],[gene=None],[protein=SsrA-binding protein]
[locus_tag=PMN2A_1194],[protein_id=AAZ58684.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1195],[protein_id=AAZ58685.1],[gene=None],"[protein=lysyl-tRNA synthetase, class-2]"
[locus_tag=PMN2A_1196],[protein_id=AAZ58686.1],[gene=None],"[protein=two component transcriptional regulator, winged helix family]"
[locus_tag=PMN2A_1197],[protein_id=AAZ58687.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1198],[protein_id=AAZ58688.1],[gene=None],[protein=rod shape-determining protein MreC]
[locus_tag=PMN2A_1199],[protein_id=AAZ58689.1],[gene=None],[protein=Cell shape determining protein MreB/Mrl]
[locus_tag=PMN2A_1200],[protein_id=AAZ58690.1],[gene=None],[protein=single-strand binding protein]
[locus_tag=PMN2A_1201],[protein_id=AAZ58691.1],[gene=None],[protein=DedA family; putative alkaline phosphatase-like protein]
[locus_tag=PMN2A_1202],[protein_id=AAZ58692.1],[gene=None],[protein=adenosylhomocysteinase]
[locus_tag=PMN2A_1203],[protein_id=AAZ58693.1],[gene=None],[protein=Protein of unknown function UPF0079]
[locus_tag=PMN2A_1204],[protein_id=AAZ58694.1],[gene=None],[protein=putative carbohydrate kinase]
[locus_tag=PMN2A_1205],[protein_id=AAZ58695.1],[gene=None],[protein=A/G-specific DNA-adenine glycosylase]
[locus_tag=PMN2A_1206],[protein_id=AAZ58696.1],[gene=None],[protein=hydrolase]
[locus_tag=PMN2A_1207],[protein_id=AAZ58697.1],[gene=None],"[protein=type II alternative RNA polymerase sigma factor, sigma-70 family]"
[locus_tag=PMN2A_1208],[protein_id=AAZ58698.1],[gene=None],[protein=divalent cation transporter]
[locus_tag=PMN2A_1209],[protein_id=AAZ58699.1],[gene=None],[protein=glutathione peroxidase]
[locus_tag=PMN2A_1210],[protein_id=AAZ58700.1],[gene=None],[protein=camphor resistance protein CrcB]
[locus_tag=PMN2A_1211],[protein_id=AAZ58701.1],[gene=None],[protein=camphor resistance protein CrcB]
[locus_tag=PMN2A_1213],[protein_id=AAZ58703.1],[gene=None],[protein=DNA gyrase subunit B]
[locus_tag=PMN2A_1214],[protein_id=AAZ58704.1],[gene=None],[protein=tRNA isopentenyltransferase]
[locus_tag=PMN2A_1215],[protein_id=AAZ58705.1],[gene=None],[protein=bacterial translation initiation factor 3 (bIF-3)]
[locus_tag=PMN2A_1216],[protein_id=AAZ58706.1],[gene=None],"[protein=transcriptional regulator, GntR family]"
[locus_tag=PMN2A_1217],[protein_id=AAZ58707.1],[gene=None],[protein=serine O-acetyltransferase]
[locus_tag=PMN2A_1219],[protein_id=AAZ58709.1],[gene=None],[protein=putative ABC-type polysaccharide/polyol phosphate transport system ATPase component]
[locus_tag=PMN2A_1220],[protein_id=AAZ58710.1],[gene=None],[protein=protein translocase subunit secA]
[locus_tag=PMN2A_1221],[protein_id=AAZ58711.1],[gene=None],"[protein=GDP-mannose 4,6-dehydratase]"
[locus_tag=PMN2A_1223],[protein_id=AAZ58713.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1224],[protein_id=AAZ58714.1],[gene=None],[protein=ATPase]
[locus_tag=PMN2A_1225],[protein_id=AAZ58715.1],[gene=None],[protein=possible transporter component]
[locus_tag=PMN2A_1228],[protein_id=AAZ58718.1],[gene=None],[protein=GDP-D-mannose dehydratase]
[locus_tag=PMN2A_1229],[protein_id=AAZ58719.1],[gene=None],[protein=putative Glycosyltransferase]
[locus_tag=PMN2A_1231],[protein_id=AAZ58721.1],[gene=None],[protein=acetyltransferase]
[locus_tag=PMN2A_1232],[protein_id=AAZ58722.1],[gene=None],[protein=TPR repeat]
[locus_tag=PMN2A_1233],[protein_id=AAZ58723.1],[gene=None],[protein=TPR repeat]
[locus_tag=PMN2A_1236],[protein_id=AAZ58726.1],[gene=None],"[protein=dTDP-glucose 4,6-dehydratase]"
[locus_tag=PMN2A_1241],[protein_id=AAZ58731.1],[gene=None],"[protein=6,7-dimethyl-8-ribityllumazine synthase]"
[locus_tag=PMN2A_1243],[protein_id=AAZ58733.1],[gene=None],[protein=DNA mismatch repair protein MutS]
[locus_tag=PMN2A_1244],[protein_id=AAZ58734.1],[gene=None],[protein=precorrin-8X methylmutase]
[locus_tag=PMN2A_1245],[protein_id=AAZ58735.1],[gene=None],"[protein=DNA polymerase III, delta subunit]"
[locus_tag=PMN2A_1246],[protein_id=AAZ58736.1],[gene=None],[protein=aspartate kinase]
[locus_tag=PMN2A_1247],[protein_id=AAZ58737.1],[gene=None],[protein=Excinuclease ABC subunit B]
[locus_tag=PMN2A_1248],[protein_id=AAZ58738.1],[gene=None],[protein=cyanobacteria-specific enzyme from dihydropteroate synthase family]
[locus_tag=PMN2A_1249],[protein_id=AAZ58739.1],[gene=None],[protein=Aromatic amino acid beta-eliminating lyase/threonine aldolase]
[locus_tag=PMN2A_1250],[protein_id=AAZ58740.1],[gene=None],[protein=Conserved hypothetical protein MG423]
[locus_tag=PMN2A_1251],[protein_id=AAZ58741.1],[gene=None],[protein=dihydrodipicolinate synthase]
[locus_tag=PMN2A_1252],[protein_id=AAZ58742.1],[gene=None],[protein=aspartate semialdehyde dehydrogenase]
[locus_tag=PMN2A_1253],[protein_id=AAZ58743.1],[gene=None],[protein=trigger factor]
[locus_tag=PMN2A_1254],[protein_id=AAZ58744.1],[gene=None],[protein=ATP-dependent Clp protease proteolytic subunit ClpP]
[locus_tag=PMN2A_1255],[protein_id=AAZ58745.1],[gene=None],[protein=ATP-dependent Clp protease ATP-binding subunit ClpX]
[locus_tag=PMN2A_1256],[protein_id=AAZ58746.1],[gene=None],"[protein=DNA polymerase III, tau subunit]"
[locus_tag=PMN2A_1257],[protein_id=AAZ58747.1],[gene=None],"[protein=glycosyl transferase, family 2]"
[locus_tag=PMN2A_1258],[protein_id=AAZ58748.1],[gene=None],[protein=SpoIID protein-like protein]
[locus_tag=PMN2A_1259],[protein_id=AAZ58749.1],[gene=None],[protein=LSU ribosomal protein L35P]
[locus_tag=PMN2A_1260],[protein_id=AAZ58750.1],[gene=None],[protein=LSU ribosomal protein L20P]
[locus_tag=PMN2A_1261],[protein_id=AAZ58751.1],[gene=None],[protein=TPR repeat]
[locus_tag=PMN2A_1262],[protein_id=AAZ58752.1],[gene=None],[protein=thiazole-phosphate synthase]
[locus_tag=PMN2A_1263],[protein_id=AAZ58753.1],[gene=None],[protein=putative high light-inducible protein]
[locus_tag=PMN2A_1264],[protein_id=AAZ58754.1],[gene=None],[protein=UDP-sulfoquinovose synthase]
[locus_tag=PMN2A_1265],[protein_id=AAZ58755.1],[gene=None],[protein=glycosyltransferase]
[locus_tag=PMN2A_1266],[protein_id=AAZ58756.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1267],[protein_id=AAZ58757.1],[gene=None],[protein=glycine dehydrogenase (decarboxylating) beta subunit / glycine dehydrogenase (decarboxylating) alpha subunit]
[locus_tag=PMN2A_1268],[protein_id=AAZ58758.1],[gene=None],[protein=Glycine cleavage H-protein]
[locus_tag=PMN2A_1269],[protein_id=AAZ58759.1],[gene=None],[protein=PLP-dependent enzyme]
[locus_tag=PMN2A_1271],[protein_id=AAZ58761.1],[gene=None],[protein=Delta-9 acyl-phospholipid desaturase]
[locus_tag=PMN2A_1272],[protein_id=AAZ58762.1],[gene=None],[protein=LSU ribosomal protein L9P]
[locus_tag=PMN2A_1273],[protein_id=AAZ58763.1],[gene=None],[protein=primary replicative DNA helicase]
[locus_tag=PMN2A_1274],[protein_id=AAZ58764.1],[gene=None],[protein=Glucose-inhibited division protein A subfamily]
[locus_tag=PMN2A_1275],[protein_id=AAZ58765.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1276],[protein_id=AAZ58766.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1277],[protein_id=AAZ58767.1],[gene=None],[protein=Protein of unknown function SprT]
[locus_tag=PMN2A_1278],[protein_id=AAZ58768.1],[gene=None],[protein=membrane protein]
[locus_tag=PMN2A_1279],[protein_id=AAZ58769.1],[gene=None],[protein=NAD-dependent DNA ligase]
[locus_tag=PMN2A_1280],[protein_id=AAZ58770.1],[gene=None],[protein=uncharacterized conserved membrane protein]
[locus_tag=PMN2A_1281],[protein_id=AAZ58771.1],[gene=None],[protein=valyl-tRNA synthetase]
[locus_tag=PMN2A_1282],[protein_id=AAZ58772.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1283],[protein_id=AAZ58773.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1284],[protein_id=AAZ58774.1],[gene=None],"[protein=possible AIR synthase related protein, C-termi]"
[locus_tag=PMN2A_1285],[protein_id=AAZ58775.1],[gene=None],[protein=MazG]
[locus_tag=PMN2A_1286],[protein_id=AAZ58776.1],[gene=None],[protein=spermidine synthase]
[locus_tag=PMN2A_1287],[protein_id=AAZ58777.1],[gene=None],[protein=agmatinase]
[locus_tag=PMN2A_1289],[protein_id=AAZ58779.1],[gene=None],[protein=Glycine cleavage system T protein]
[locus_tag=PMN2A_1290],[protein_id=AAZ58780.1],[gene=None],[protein=aspartyl-tRNA synthetase]
[locus_tag=PMN2A_1291],[protein_id=AAZ58781.1],[gene=None],[protein=CTP synthase]
[locus_tag=PMN2A_1292],[protein_id=AAZ58782.1],[gene=None],[protein=possible organic radical activating enzyme]
[locus_tag=PMN2A_1293],[protein_id=AAZ58783.1],[gene=None],[protein=preQ(0) biosynthesis protein QueC]
[locus_tag=PMN2A_1294],[protein_id=AAZ58784.1],[gene=None],"[protein=anthranilate synthase, component I]"
[locus_tag=PMN2A_1295],[protein_id=AAZ58785.1],[gene=None],[protein=aminotransferases class-IV]
[locus_tag=PMN2A_1296],[protein_id=AAZ58786.1],[gene=None],[protein=uroporphyrinogen-III C-methyltransferase]
[locus_tag=PMN2A_1297],[protein_id=AAZ58787.1],[gene=None],"[protein=possible DNA mismatch repair proteins, mutS fa]"
[locus_tag=PMN2A_1298],[protein_id=AAZ58788.1],[gene=None],[protein=assimilatory nitrite reductase (ferredoxin) precursor]
[locus_tag=PMN2A_1300],[protein_id=AAZ58790.1],[gene=None],[protein=possible homeobox domain]
[locus_tag=PMN2A_1301],[protein_id=AAZ58791.1],[gene=None],[protein=unknown]
[locus_tag=PMN2A_1302],[protein_id=AAZ58792.1],[gene=None],"[protein=Acetyltransferase, GNAT family]"
[locus_tag=PMN2A_1303],[protein_id=AAZ58793.1],[gene=None],[protein=permease of the major facilitator superfamily]
[locus_tag=PMN2A_1304],[protein_id=AAZ58794.1],[gene=None],[protein=polyphosphate kinase]
[locus_tag=PMN2A_1305],[protein_id=AAZ58795.1],[gene=None],"[protein=type II alternative RNA polymerase sigma factor, sigma-70 family]"
[locus_tag=PMN2A_1306],[protein_id=AAZ58796.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1307],[protein_id=AAZ58797.1],[gene=None],[protein=3-deoxy-D-arabinoheptulosonate-7-phosphate synthase]
[locus_tag=PMN2A_1308],[protein_id=AAZ58798.1],[gene=None],[protein=aconitase]
[locus_tag=PMN2A_2187],[protein_id=ABU24106.1],[gene=None],[protein=Hypothetical protein]
[locus_tag=PMN2A_1311],[protein_id=AAZ58800.1],[gene=None],[protein=formyltetrahydrofolate deformylase]
[locus_tag=PMN2A_1312],[protein_id=AAZ58801.1],[gene=None],[protein=FAD dependent oxidoreductase]
[locus_tag=PMN2A_1313],[protein_id=AAZ58802.1],[gene=None],[protein=Heat shock protein Hsp70]
[locus_tag=PMN2A_1314],[protein_id=AAZ58803.1],[gene=None],[protein=shikimate dehydrogenase]
[locus_tag=PMN2A_1315],[protein_id=AAZ58804.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1316],[protein_id=AAZ58805.1],[gene=None],[protein=SSU ribosomal protein S6P]
[locus_tag=PMN2A_1317],[protein_id=AAZ58806.1],[gene=None],[protein=argininosuccinate synthase]
[locus_tag=PMN2A_1319],[protein_id=AAZ58808.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1320],[protein_id=AAZ58809.1],[gene=None],[protein=Phospho-N-acetylmuramoyl-pentapeptide-transferase]
[locus_tag=PMN2A_1321],[protein_id=AAZ58810.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1322],[protein_id=AAZ58811.1],[gene=None],[protein=sucrose-phosphate synthase]
[locus_tag=PMN2A_1323],[protein_id=AAZ58812.1],[gene=None],[protein=Excinuclease ABC subunit A]
[locus_tag=PMN2A_1324],[protein_id=AAZ58813.1],[gene=None],[protein=DNA replication and repair protein RecN]
[locus_tag=PMN2A_1325],[protein_id=AAZ58814.1],[gene=None],[protein=possible protein kinase:ABC1 family]
[locus_tag=PMN2A_1326],[protein_id=AAZ58815.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1327],[protein_id=AAZ58816.1],[gene=None],[protein=L-threonine synthase]
